workload1,idx1,workload2,idx2,w1_Threads,w1_Compute (SM) Throughput,w1_DRAM Throughput,w1_Memory Throughput,w1_Registers,w1_Static Shared Memory,w2_Threads,w2_Compute (SM) Throughput,w2_DRAM Throughput,w2_Memory Throughput,w2_Registers,w2_Static Shared Memory,w1throughput,w2throughput,w1exclusive_throughput,w1sm%,w1mem%,w1memcap,w2exclusive_throughput,w2sm%,w2mem%,w2memcap
gpt2-xl_batch100-inf,2,gpt2-xl_batch214-inf,3,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,22.59036144578313,13.78044657662154,41.38216428719222,50.97826086956522,26.782608695652176,7.1,36.05,72.05833333333334,35.75,11.7
gpt2-xl_batch100-inf,2,vit_h_14_batch16-train,5,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,1691379.0692694078,15.650645216259049,84.56479567654743,84.99004188310414,34529068.77101502,180.8677358253554,5.524149741285654,10.409264750932444,41.38216428719222,50.97826086956522,26.782608695652176,7.1,10.390129377091762,96.87847222222224,30.67013888888889,21.2
gpt2-xl_batch100-inf,2,albert-base-v2_batch16-train,6,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,5.988860719062544,31.094134428520828,41.38216428719222,50.97826086956522,26.782608695652176,7.1,31.21636167922497,97.3793103448276,45.672413793103445,12.4
gpt2-xl_batch100-inf,2,bert-base-cased_batch16-inf,8,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,835718.6565414541,77.39705851566664,19.5069773693752,80.25152845506604,33046364.645043664,21136.22413125796,5.606323933396872,100.53269939187416,41.38216428719222,50.97826086956522,26.782608695652176,7.1,99.82511698255897,97.0,38.0,1.6
gpt2-xl_batch100-inf,2,wav2vec2-base-960h_batch8-inf,9,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,682756.7824714864,62.780644321909016,21.0702801326792,64.2385060757653,27973292.570635416,74003.0752817931,6.711959966887664,61.49268534589636,41.38216428719222,50.97826086956522,26.782608695652176,7.1,66.49987894439512,18.24,6.6,11.4
gpt2-xl_batch100-inf,2,bert-base-cased_batch8-train,10,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,282529.3614028022,53.30323833870383,33.27643892259864,72.11510146261294,13680331.758935943,5646.101384772973,10.81626766657052,28.841186621382487,41.38216428719222,50.97826086956522,26.782608695652176,7.1,29.24021138236145,96.7,45.2,4.9
gpt2-xl_batch100-inf,2,whisper-large-v2_batch8-inf,12,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,5661591.512012222,33.63998724849095,55.31684738960696,64.7932709326375,117732415.08983348,1056.3817410779272,4.849190185239065,3.856073954901811,41.38216428719222,50.97826086956522,26.782608695652176,7.1,10.73243670597552,45.11811023622048,19.79265091863517,11.4
gpt2-xl_batch100-inf,2,bert-base-cased_batch2-train,13,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,190287.54368530755,50.355027213149135,39.03476297296079,70.42541520673052,11074376.322716216,8536.651206481605,20.80011093392498,19.054106656286493,41.38216428719222,50.97826086956522,26.782608695652176,7.1,23.23807288304677,97.27272727272728,47.76623376623377,3.1
gpt2-xl_batch100-inf,2,wav2vec2-base-960h_batch2-inf,15,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,433609.84467992425,57.0700600941506,17.092804399867166,53.26075574181553,16058013.73841052,15230.693561487396,18.674136321195142,44.121267541237295,41.38216428719222,50.97826086956522,26.782608695652176,7.1,17.806821914492676,17.464285714285715,5.428571428571429,3.9
gpt2-xl_batch100-inf,2,albert-base-v2_batch2-train,16,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,411285.4853574395,58.4276542042436,34.26425178992512,68.37910891218571,15451966.342910131,11099.815030370692,18.61735137147821,21.748837697985344,41.38216428719222,50.97826086956522,26.782608695652176,7.1,25.6782694402656,97.0,43.0,2.3
gpt2-xl_batch100-inf,2,whisper-large-v2_batch2-inf,17,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,9.989344698987749,3.0638699033702568,41.38216428719222,50.97826086956522,26.782608695652176,7.1,1.7085028704506966,37.63403263403264,16.834498834498834,8.3
gpt2-xl_batch100-inf,2,gpt2-xl_batch20-inf,18,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,20.1999798000202,25.0208507089241,41.38216428719222,50.97826086956522,26.782608695652176,7.1,43.57,35.166666666666664,20.0,6.8
gpt2-xl_batch100-inf,2,vit_h_14_batch8-train,20,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,496067.9989140645,33.65768151737584,59.00252471417957,78.60977177747729,16690912.72524413,3652.032077044045,9.084302325581394,9.004916361286936,41.38216428719222,50.97826086956522,26.782608695652176,7.1,9.500815660685156,96.99371069182388,32.52201,17.4
gpt2-xl_batch100-inf,2,bert-base-cased_batch16-train,22,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,692527.7301330821,62.5482786063805,33.25333145673535,80.83888015236029,27323770.3166314,16724.462236768497,6.677201807295956,32.23962836501121,41.38216428719222,50.97826086956522,26.782608695652176,7.1,32.58655804480652,97.01724137931036,42.82758620689656,7.4
gpt2-xl_batch100-inf,2,whisper-large-v2_batch16-inf,23,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,11591573.55669206,29.18332008231777,58.632473452760095,67.5808277077139,198198381.70553783,1529.2248322788505,2.7458697542446573,4.074001531311764,41.38216428719222,50.97826086956522,26.782608695652176,7.1,24.59818976428725,50.03021148036254,22.38368580060423,15.4
gpt2-xl_batch214-inf,3,vit_h_14_batch16-train,5,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,1691379.0692694078,15.650645216259049,84.56479567654743,84.99004188310414,34529068.77101502,180.8677358253554,4.733849976773166,10.032816089851236,36.05,72.05833333333334,35.75,11.7,10.390129377091762,96.87847222222224,30.67013888888889,21.2
gpt2-xl_batch214-inf,3,vit_h_14_batch2-train,7,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,183316.888392316,44.95736442315827,46.30171509953436,72.30406066464882,9279376.251384592,6320.710134302391,12.495863907974384,5.185496109263505,36.05,72.05833333333334,35.75,11.7,6.908856242645105,97.51923076923076,47.9423,14.3
gpt2-xl_batch214-inf,3,bert-base-cased_batch16-inf,8,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,835718.6565414541,77.39705851566664,19.5069773693752,80.25152845506604,33046364.645043664,21136.22413125796,3.3061085763134312,96.88504960101766,36.05,72.05833333333334,35.75,11.7,99.82511698255897,97.0,38.0,1.6
gpt2-xl_batch214-inf,3,wav2vec2-base-960h_batch8-inf,9,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,682756.7824714864,62.780644321909016,21.0702801326792,64.2385060757653,27973292.570635416,74003.0752817931,6.074425909981171,58.69509907756392,36.05,72.05833333333334,35.75,11.7,66.49987894439512,18.24,6.6,11.4
gpt2-xl_batch214-inf,3,bert-base-cased_batch8-train,10,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,282529.3614028022,53.30323833870383,33.27643892259864,72.11510146261294,13680331.758935943,5646.101384772973,8.98015134772209,26.84514998229092,36.05,72.05833333333334,35.75,11.7,29.24021138236145,96.7,45.2,4.9
gpt2-xl_batch214-inf,3,whisper-large-v2_batch8-inf,12,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,5661591.512012222,33.63998724849095,55.31684738960696,64.7932709326375,117732415.08983348,1056.3817410779272,8.556007196641568,3.507675210113218,36.05,72.05833333333334,35.75,11.7,10.73243670597552,45.11811023622048,19.79265091863517,11.4
gpt2-xl_batch214-inf,3,bert-base-cased_batch2-train,13,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,190287.54368530755,50.355027213149135,39.03476297296079,70.42541520673052,11074376.322716216,8536.651206481605,16.478439425051334,16.12819436951787,36.05,72.05833333333334,35.75,11.7,23.23807288304677,97.27272727272728,47.76623376623377,3.1
gpt2-xl_batch214-inf,3,wav2vec2-base-960h_batch2-inf,15,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,433609.84467992425,57.0700600941506,17.092804399867166,53.26075574181553,16058013.73841052,15230.693561487396,9.600545526325234,40.119109894974045,36.05,72.05833333333334,35.75,11.7,17.806821914492676,17.464285714285715,5.428571428571429,3.9
gpt2-xl_batch214-inf,3,albert-base-v2_batch2-train,16,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,411285.4853574395,58.4276542042436,34.26425178992512,68.37910891218571,15451966.342910131,11099.815030370692,15.401223461676862,18.48088908060982,36.05,72.05833333333334,35.75,11.7,25.6782694402656,97.0,43.0,2.3
gpt2-xl_batch214-inf,3,whisper-large-v2_batch2-inf,17,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,9.3603744149766,2.907650598159664,36.05,72.05833333333334,35.75,11.7,1.7085028704506966,37.63403263403264,16.834498834498834,8.3
gpt2-xl_batch214-inf,3,vit_h_14_batch8-train,20,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,496067.9989140645,33.65768151737584,59.00252471417957,78.60977177747729,16690912.72524413,3652.032077044045,7.241636023191283,8.542413156519418,36.05,72.05833333333334,35.75,11.7,9.500815660685156,96.99371069182388,32.52201,17.4
gpt2-xl_batch214-inf,3,bert-base-cased_batch8-inf,21,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,5.423763179237632,87.77990479752972,36.05,72.05833333333334,35.75,11.7,98.34844157456848,96.0,38.0,1.4
gpt2-xl_batch214-inf,3,bert-base-cased_batch16-train,22,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,692527.7301330821,62.5482786063805,33.25333145673535,80.83888015236029,27323770.3166314,16724.462236768497,6.009660388662148,30.60356520499699,36.05,72.05833333333334,35.75,11.7,32.58655804480652,97.01724137931036,42.82758620689656,7.4
gpt2-xl_batch214-inf,3,whisper-large-v2_batch16-inf,23,59703.85028143122,34.166956171194144,43.16222413955438,44.12589122395779,3169894.376506317,2911.0801668674217,11591573.55669206,29.18332008231777,58.632473452760095,67.5808277077139,198198381.70553783,1529.2248322788505,2.312530167352261,3.959509981864236,36.05,72.05833333333334,35.75,11.7,24.59818976428725,50.03021148036254,22.38368580060423,15.4
vit_h_14_batch16-train,5,bert-base-cased_batch16-inf,8,1691379.0692694078,15.650645216259049,84.56479567654743,84.99004188310414,34529068.77101502,180.8677358253554,835718.6565414541,77.39705851566664,19.5069773693752,80.25152845506604,33046364.645043664,21136.22413125796,5.377925297256418,53.52335345805313,10.390129377091762,96.87847222222224,30.67013888888889,21.2,99.82511698255897,97.0,38.0,1.6
vit_h_14_batch16-train,5,bert-base-cased_batch2-train,13,1691379.0692694078,15.650645216259049,84.56479567654743,84.99004188310414,34529068.77101502,180.8677358253554,190287.54368530755,50.355027213149135,39.03476297296079,70.42541520673052,11074376.322716216,8536.651206481605,5.84652862362972,16.883231680367718,10.390129377091762,96.87847222222224,30.67013888888889,21.2,23.23807288304677,97.27272727272728,47.76623376623377,3.1
vit_h_14_batch16-train,5,wav2vec2-base-960h_batch2-inf,15,1691379.0692694078,15.650645216259049,84.56479567654743,84.99004188310414,34529068.77101502,180.8677358253554,433609.84467992425,57.0700600941506,17.092804399867166,53.26075574181553,16058013.73841052,15230.693561487396,10.996563573883162,44.90047832124672,10.390129377091762,96.87847222222224,30.67013888888889,21.2,17.806821914492676,17.464285714285715,5.428571428571429,3.9
vit_h_14_batch16-train,5,albert-base-v2_batch2-train,16,1691379.0692694078,15.650645216259049,84.56479567654743,84.99004188310414,34529068.77101502,180.8677358253554,411285.4853574395,58.4276542042436,34.26425178992512,68.37910891218571,15451966.342910131,11099.815030370692,6.820119352088661,21.43538521968464,10.390129377091762,96.87847222222224,30.67013888888889,21.2,25.6782694402656,97.0,43.0,2.3
