HPworkload,ground truth,random,prediction,_Threads,_Compute (SM) Throughput,_DRAM Throughput,_Memory Throughput,_Registers,_Static Shared Memory,exclusive_throughput,sm%,mem%,memcap,ground truth value
whisper-large-v2_batch8-inf,1.0,0.6067494815682587,1.0,1.0,0.6384153927541215,1.0,0.331632936186207,1.0,0.331632936186207,1.0,0.6384153927541215,0.331632936186207,0.6384153927541215,13.475861961375276
vit-base-patch16-224_batch8-inf,1.0,0.6549337905059514,1.0,1.0,1.0,1.0,0.689655116862037,1.0,1.0,1.0,0.49460631117065734,0.689655116862037,0.5656876308266504,161.7458225305613
albert-base-v2_batch2-train,1.0,0.4269998218840036,1.0,0.9775537637852655,0.9775537637852655,0.9775537637852655,0.9775537637852655,0.9775537637852655,0.09191593303633667,1.0,0.2583538800689131,0.9775537637852655,1.0,93.5985462212592
bert-base-cased_batch8-inf,1.0,0.6413415847597123,1.0,1.0,0.7466199559173542,0.7497007093472036,0.6308762867013781,1.0,0.44542386002609907,0.7466199559173542,0.425570367026222,1.0,0.7497007093472036,150.99680863628137
wav2vec2-base-960h_batch8-inf,1.0,0.704526808284263,0.7974042904488703,1.0,1.0,1.0,0.6190880502607652,1.0,1.0,0.7974042904488703,0.43748402354698124,0.6190880502607652,0.7974042904488703,119.46299647145413
bert-base-cased_batch8-train,1.0,0.5166716532432645,1.0,0.6860490726281833,1.0,0.6860490726281833,0.6860490726281833,0.6860490726281833,0.15353506388296892,1.0,0.39843953906845997,0.6860490726281833,0.8819766686189561,87.77058230585791
bert-base-cased_batch16-inf,1.0,0.6707851334972661,1.0,0.6182396137378569,0.7517407404743053,0.7517407404743053,0.7147995820164955,0.6182396137378569,0.31734179426592996,0.775804652083366,0.6182396137378569,0.7147995820164955,0.7517407404743053,145.3165178952383
vit_h_14_batch8-train,1.0,0.557203425579524,1.0,0.8177332487912197,1.0,0.8177332487912197,0.8177332487912197,0.8177332487912197,0.09155532466317584,1.0,0.31952512886369994,0.8177332487912197,1.0,67.25758135439466
vit-base-patch16-224_batch16-inf,1.0,0.8029771610487902,1.0,0.612057385578228,0.9087149576753218,0.9442358002821596,0.9442358002821596,0.612057385578228,1.0,0.7744047310906996,0.5784500916663324,1.0,0.9442358002821596,159.91430169366595
whisper-large-v2_batch16-inf,1.0,0.33279180449296397,1.0,0.16430429476399308,1.0,1.0,0.09691074989343255,0.16430429476399308,0.09691074989343255,1.0,0.3044983956501828,0.09691074989343255,1.0,46.115004525352035
albert-base-v2_batch16-train,1.0,0.6688638184217844,1.0,0.7370861369387272,1.0,0.7370861369387272,0.7370861369387272,0.7370861369387272,0.7370861369387272,0.9007403056909304,0.4875796782589437,0.7370861369387272,0.9007403056909304,71.34105897685878
wav2vec2-base-960h_batch2-inf,1.0,0.6680113251252838,1.0,0.8312143213297982,1.0,0.8312143213297982,0.8312143213297982,0.8312143213297982,0.8312143213297982,0.9311812808543755,0.44467142058944914,0.8312143213297982,0.7539034694556733,111.54883413926055
albert-base-v2_batch8-train,1.0,0.4941544336782469,1.0,0.8648474839143732,0.8648474839143732,0.8648474839143732,0.8648474839143732,0.8648474839143732,0.23232345843721827,1.0,0.2778883294133905,1.0,0.3599723746445445,92.50244247345861
vit-base-patch16-224_batch2-inf,1.0,0.6372237155559589,0.9374484608662497,0.9374484608662497,1.0,0.9374484608662497,0.9374484608662497,0.9374484608662497,0.9374484608662497,1.0,0.4931611307323281,0.9374484608662497,1.0,128.3373273006997
bert-base-cased_batch16-train,1.0,0.7051550397797987,0.8413961733028941,0.6570215635274277,0.8413961733028941,1.0,1.0,0.6570215635274277,0.3222024222888728,0.8413961733028941,0.6570215635274277,1.0,1.0,43.581127645220526
bert-base-cased_batch2-inf,1.0,0.7638212889317718,1.0,1.0,0.8511969904886626,1.0,1.0,1.0,1.0,0.8511969904886626,0.7231164538969348,1.0,0.8128531015947164,128.3373273006997
bert-base-cased_batch2-train,1.0,0.46020690657470875,1.0,0.19977347060148506,0.7086847124313713,0.7086847124313713,0.5067862283527558,0.19977347060148506,0.3364355870904418,0.7086847124313713,0.19977347060148506,0.5067862283527558,0.7086847124313713,97.87672941119317
vit_h_14_batch2-train,1.0,0.47364729139916617,0.6819940662041939,0.6819940662041939,0.968078505465862,0.6819940662041939,0.6819940662041939,0.6819940662041939,0.6819940662041939,0.968078505465862,0.08230815809032595,0.6819940662041939,1.0,92.80283302029225
whisper-large-v2_batch2-inf,1.0,0.3892222637627726,1.0,0.2320637297706609,1.0,0.04434000918589089,0.04434000918589089,0.2320637297706609,0.2320637297706609,1.0,0.28048531609453886,0.04434000918589089,1.0,84.91698260098705
