w1_PCIe read bandwidth,w1_PCIe write bandwidth,w1_Long_Kernel,w1_ave_Kernel_Length,w1_long/short_Ratio,w1_avg_Thread,workload1,idx1,w2_PCIe read bandwidth,w2_PCIe write bandwidth,w2_Long_Kernel,w2_ave_Kernel_Length,w2_long/short_Ratio,w2_avg_Thread,workload2,idx2,w1throughput,w2throughput,w1sm%,w1mem%,w1CPU%,w1MainMem%,w2sm%,w2mem%,w2CPU%,w2MainMem%
8.184533875923885,49.532910362287154,387.3094444444444,134.05515527950303,0.288,235870.8074534161,bert-base-cased_batch2-inf,0,7.601395971866045,45.94715083457058,329.7787323943663,143.709051724138,0.4409937888198758,210461.93103448275,bert-base-cased_batch2-train,13,36.26878648615079,14.159803496604535,92.5,40.0,172.04833333333332,0.9183333333333332,97.27272727272728,47.76623376623377,144.3622222222222,1.152222222222222
8.184533875923885,49.532910362287154,387.3094444444444,134.05515527950303,0.288,235870.8074534161,bert-base-cased_batch2-inf,0,5.984033920877607,35.283317048542585,507.5590654205606,190.0227814569538,0.3092485549132948,229053.0331125828,vit-base-patch16-224_batch8-inf,14,66.46181859565266,69.15287725364287,92.5,40.0,172.04833333333332,0.9183333333333332,27.05555555555556,6.055555555555555,392.2815789473684,1.428421052631579
8.184533875923885,49.532910362287154,387.3094444444444,134.05515527950303,0.288,235870.8074534161,bert-base-cased_batch2-inf,0,8.61241068595606,50.26963320036693,386.4577966101695,128.5680952380952,0.3056994818652849,355292.44444444444,wav2vec2-base-960h_batch2-inf,15,38.15247925785588,32.280111455759425,92.5,40.0,172.04833333333332,0.9183333333333332,17.464285714285715,5.428571428571429,686.1577777777779,1.3266666666666669
8.184533875923885,49.532910362287154,387.3094444444444,134.05515527950303,0.288,235870.8074534161,bert-base-cased_batch2-inf,0,13.858839457826116,81.54363580691262,442.43680000000006,81.08501432664748,0.0771604938271604,540528.3209169054,albert-base-v2_batch2-train,16,35.945097556471964,16.219809439397295,92.5,40.0,172.04833333333332,0.9183333333333332,97.0,43.0,126.564375,0.9618749999999996
8.184533875923885,49.532910362287154,387.3094444444444,134.05515527950303,0.288,235870.8074534161,bert-base-cased_batch2-inf,0,36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch20-inf,18,80.28448772986481,22.97970126388357,92.5,40.0,172.04833333333332,0.9183333333333332,35.166666666666664,20.0,202.858,3.222
8.184533875923885,49.532910362287154,387.3094444444444,134.05515527950303,0.288,235870.8074534161,bert-base-cased_batch2-inf,0,7.810020991419311,42.83362266593558,713.7641538461538,139.9536170212766,0.1815642458100558,1342018.5721040189,wav2vec2-base-960h_batch16-inf,19,37.55144032921811,41.184041184041185,92.5,40.0,172.04833333333332,0.9183333333333332,21.0,7.98,276.49724999999995,1.5592499999999991
8.184533875923885,49.532910362287154,387.3094444444444,134.05515527950303,0.288,235870.8074534161,bert-base-cased_batch2-inf,0,4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,bert-base-cased_batch8-inf,21,37.672558379563924,56.631171345595355,92.5,40.0,172.04833333333332,0.9183333333333332,96.0,38.0,95.984,1.1133333333333333
8.184533875923885,49.532910362287154,387.3094444444444,134.05515527950303,0.288,235870.8074534161,bert-base-cased_batch2-inf,0,4.1792392742926765,20.82503205054419,589.4399999999997,266.5920600858368,0.6068965517241379,790413.8712446352,bert-base-cased_batch16-train,22,34.79089717621827,19.67510193514983,92.5,40.0,172.04833333333332,0.9183333333333332,97.01724137931036,42.82758620689656,101.64712765957448,1.2172340425531931
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,14.474174690196293,14.208534419430729,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,28.59980940183438,9.725734292939118,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,50.97826086956522,26.782608695652176,175.225,2.78
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch214-inf,3,26.53757690998314,8.146070979939347,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,72.05833333333334,35.75,128.381,2.6329
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,16.633334067861327,94.01533167994236,221.6318055555556,68.02083885209711,0.1889763779527559,61662.94039735099,vit-base-patch16-224_batch2-inf,4,25.010780508840018,50.89768171518215,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,29.454545454545453,4.181818181818182,724.74375,1.19375
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,8.671013040204995,41.012348663774645,264.2816465863454,128.23335135135142,0.5071283095723014,1702780.0648648648,vit_h_14_batch16-train,5,15.899442270873221,5.2973311015873605,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,96.87847222222224,30.67013888888889,128.72500000000005,1.5050342465753368
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,3.563917391615611,19.44470847529515,493.8180975609756,317.28014285714295,1.4137931034482758,3943048.137142857,albert-base-v2_batch16-train,6,14.047345437830383,15.022904238469637,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,97.3793103448276,45.672413793103445,104.47540816326531,1.0005102040816338
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,6.105285906720775,36.68375615566179,377.158566878981,182.8024864864865,0.7370892018779343,282891.7351351351,vit_h_14_batch2-train,7,15.831407938497883,3.300985331711797,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,97.51923076923076,47.9423,215.61129032258071,1.463225806451613
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,3.6494946761174094,16.83328335893147,735.2546666666666,303.11814814814807,0.5882352941176471,1092430.4197530863,bert-base-cased_batch16-inf,8,14.890646812470916,47.658879934713866,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,97.0,38.0,113.78777777777778,1.162962962962963
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,9.910998486903791,57.24124716144934,521.1402941176472,108.69638297872348,0.1915492957746478,677125.4468085107,wav2vec2-base-960h_batch8-inf,9,15.654391435532943,31.986809563066775,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,18.24,6.6,387.6431818181818,1.492272727272728
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,5.262102626088674,28.706094690685045,442.0544943820222,203.8333620689655,0.6223776223776224,429556.5517241379,bert-base-cased_batch8-train,10,14.138853161347633,15.101355517401656,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,96.7,45.2,110.38627450980394,1.20764705882353
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,6.340558864222144,33.56571535204275,365.4948087431694,168.6319867549669,0.6777777777777778,444314.27814569534,vit-base-patch16-224_batch16-inf,11,23.742380395295857,64.01841625673138,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,29.0,6.026315789473684,272.6894117647059,1.512941176470588
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,11.747958573804285,54.63636430911887,386.6198204667865,90.94675150128678,0.1894557823129251,1702684.6199599656,whisper-large-v2_batch8-inf,12,14.458010168107768,1.8174153356129092,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,45.11811023622048,19.79265091863517,125.26545454545456,5.3417878787879065
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,7.601395971866045,45.94715083457058,329.7787323943663,143.709051724138,0.4409937888198758,210461.93103448275,bert-base-cased_batch2-train,13,14.476551397441972,10.919410614945122,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,97.27272727272728,47.76623376623377,144.3622222222222,1.152222222222222
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,5.984033920877607,35.283317048542585,507.5590654205606,190.0227814569538,0.3092485549132948,229053.0331125828,vit-base-patch16-224_batch8-inf,14,24.17611505713151,62.36151525668063,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,27.05555555555556,6.055555555555555,392.2815789473684,1.428421052631579
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,8.61241068595606,50.26963320036693,386.4577966101695,128.5680952380952,0.3056994818652849,355292.44444444444,wav2vec2-base-960h_batch2-inf,15,17.35913488901537,25.51960010523546,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,17.464285714285715,5.428571428571429,686.1577777777779,1.3266666666666669
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,13.858839457826116,81.54363580691262,442.43680000000006,81.08501432664748,0.0771604938271604,540528.3209169054,albert-base-v2_batch2-train,16,15.520699746802144,11.675173446621228,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,97.0,43.0,126.564375,0.9618749999999996
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,7.800874923826927,40.96898586755094,730.4021149897334,129.1216613787137,0.1634228187919463,452309.1958465532,whisper-large-v2_batch2-inf,17,15.842311834268186,1.6374163707875917,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,37.63403263403264,16.834498834498834,167.40575221238944,5.210442477876111
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch20-inf,18,30.221942389422324,12.5,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,35.166666666666664,20.0,202.858,3.222
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,7.810020991419311,42.83362266593558,713.7641538461538,139.9536170212766,0.1815642458100558,1342018.5721040189,wav2vec2-base-960h_batch16-inf,19,15.29657236016719,33.32665273284279,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,21.0,7.98,276.49724999999995,1.5592499999999991
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,7.184968009820481,37.13651726722484,348.57717857142893,157.34347297297316,0.6086956521739131,920609.0810810812,vit_h_14_batch8-train,20,15.90589704887316,4.757277328962826,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,96.99371069182388,32.52201,146.7843030303031,1.4830909090909123
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,bert-base-cased_batch8-inf,21,15.739257608468556,45.70087058593368,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,96.0,38.0,95.984,1.1133333333333333
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,4.1792392742926765,20.82503205054419,589.4399999999997,266.5920600858368,0.6068965517241379,790413.8712446352,bert-base-cased_batch16-train,22,13.955612384692667,16.023092103325382,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,97.01724137931036,42.82758620689656,101.64712765957448,1.2172340425531931
6.812170675827464,37.6324821150257,350.9161467889912,163.89756446991422,0.4541666666666666,1943566.3954154728,albert-base-v2_batch8-train,1,10.825834718820031,44.14279463844081,496.6181692094317,108.75369138066591,0.2328811369509044,3113255.480220068,whisper-large-v2_batch16-inf,23,14.127018873630712,1.9241967325850071,97.38028169014083,46.74647887323944,108.3176923076923,0.992307692307692,50.03021148036254,22.38368580060423,115.65532695374812,5.37405103668258
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,16.45097609124808,28.3661119515885,50.97826086956522,26.782608695652176,175.225,2.78,50.97826086956522,26.782608695652176,175.225,2.78
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch214-inf,3,22.590361445783135,13.78044657662154,50.97826086956522,26.782608695652176,175.225,2.78,72.05833333333334,35.75,128.381,2.6329
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,16.633334067861327,94.01533167994236,221.6318055555556,68.02083885209711,0.1889763779527559,61662.94039735099,vit-base-patch16-224_batch2-inf,4,25.172008726296358,61.414094077675585,50.97826086956522,26.782608695652176,175.225,2.78,29.454545454545453,4.181818181818182,724.74375,1.19375
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,8.671013040204995,41.012348663774645,264.2816465863454,128.23335135135142,0.5071283095723014,1702780.0648648648,vit_h_14_batch16-train,5,5.524149741285654,10.409264750932444,50.97826086956522,26.782608695652176,175.225,2.78,96.87847222222224,30.67013888888889,128.72500000000005,1.5050342465753368
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,3.563917391615611,19.44470847529515,493.8180975609756,317.28014285714295,1.4137931034482758,3943048.137142857,albert-base-v2_batch16-train,6,5.988860719062544,31.094134428520828,50.97826086956522,26.782608695652176,175.225,2.78,97.3793103448276,45.672413793103445,104.47540816326531,1.0005102040816338
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,3.6494946761174094,16.83328335893147,735.2546666666666,303.11814814814807,0.5882352941176471,1092430.4197530863,bert-base-cased_batch16-inf,8,5.6063239333968715,100.53269939187415,50.97826086956522,26.782608695652176,175.225,2.78,97.0,38.0,113.78777777777778,1.162962962962963
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,9.910998486903791,57.24124716144934,521.1402941176472,108.69638297872348,0.1915492957746478,677125.4468085107,wav2vec2-base-960h_batch8-inf,9,6.7119599668876635,61.492685345896355,50.97826086956522,26.782608695652176,175.225,2.78,18.24,6.6,387.6431818181818,1.492272727272728
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,5.262102626088674,28.706094690685045,442.0544943820222,203.8333620689655,0.6223776223776224,429556.5517241379,bert-base-cased_batch8-train,10,10.816267666570521,28.841186621382487,50.97826086956522,26.782608695652176,175.225,2.78,96.7,45.2,110.38627450980394,1.20764705882353
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,6.340558864222144,33.56571535204275,365.4948087431694,168.6319867549669,0.6777777777777778,444314.27814569534,vit-base-patch16-224_batch16-inf,11,21.554821094984913,82.08424761257224,50.97826086956522,26.782608695652176,175.225,2.78,29.0,6.026315789473684,272.6894117647059,1.512941176470588
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,11.747958573804285,54.63636430911887,386.6198204667865,90.94675150128678,0.1894557823129251,1702684.6199599656,whisper-large-v2_batch8-inf,12,4.849190185239065,3.856073954901811,50.97826086956522,26.782608695652176,175.225,2.78,45.11811023622048,19.79265091863517,125.26545454545456,5.3417878787879065
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,7.601395971866045,45.94715083457058,329.7787323943663,143.709051724138,0.4409937888198758,210461.93103448275,bert-base-cased_batch2-train,13,20.80011093392498,19.054106656286493,50.97826086956522,26.782608695652176,175.225,2.78,97.27272727272728,47.76623376623377,144.3622222222222,1.152222222222222
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,5.984033920877607,35.283317048542585,507.5590654205606,190.0227814569538,0.3092485549132948,229053.0331125828,vit-base-patch16-224_batch8-inf,14,23.185717597959655,75.71154834789924,50.97826086956522,26.782608695652176,175.225,2.78,27.05555555555556,6.055555555555555,392.2815789473684,1.428421052631579
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,8.61241068595606,50.26963320036693,386.4577966101695,128.5680952380952,0.3056994818652849,355292.44444444444,wav2vec2-base-960h_batch2-inf,15,18.674136321195142,44.121267541237295,50.97826086956522,26.782608695652176,175.225,2.78,17.464285714285715,5.428571428571429,686.1577777777779,1.3266666666666669
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,13.858839457826116,81.54363580691262,442.43680000000006,81.08501432664748,0.0771604938271604,540528.3209169054,albert-base-v2_batch2-train,16,18.617351371478215,21.748837697985344,50.97826086956522,26.782608695652176,175.225,2.78,97.0,43.0,126.564375,0.9618749999999996
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,7.800874923826927,40.96898586755094,730.4021149897334,129.1216613787137,0.1634228187919463,452309.1958465532,whisper-large-v2_batch2-inf,17,9.989344698987747,3.0638699033702568,50.97826086956522,26.782608695652176,175.225,2.78,37.63403263403264,16.834498834498834,167.40575221238944,5.210442477876111
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch20-inf,18,20.199979800020202,25.0208507089241,50.97826086956522,26.782608695652176,175.225,2.78,35.166666666666664,20.0,202.858,3.222
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,7.184968009820481,37.13651726722484,348.57717857142893,157.34347297297316,0.6086956521739131,920609.0810810812,vit_h_14_batch8-train,20,9.084302325581394,9.004916361286936,50.97826086956522,26.782608695652176,175.225,2.78,96.99371069182388,32.52201,146.7843030303031,1.4830909090909123
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,4.1792392742926765,20.82503205054419,589.4399999999997,266.5920600858368,0.6068965517241379,790413.8712446352,bert-base-cased_batch16-train,22,6.677201807295956,32.23962836501121,50.97826086956522,26.782608695652176,175.225,2.78,97.01724137931036,42.82758620689656,101.64712765957448,1.2172340425531931
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch100-inf,2,10.825834718820031,44.14279463844081,496.6181692094317,108.75369138066591,0.2328811369509044,3113255.480220068,whisper-large-v2_batch16-inf,23,2.7458697542446573,4.074001531311764,50.97826086956522,26.782608695652176,175.225,2.78,50.03021148036254,22.38368580060423,115.65532695374812,5.37405103668258
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch214-inf,3,16.633334067861327,94.01533167994236,221.6318055555556,68.02083885209711,0.1889763779527559,61662.94039735099,vit-base-patch16-224_batch2-inf,4,15.915119363395227,54.723865787524346,72.05833333333334,35.75,128.381,2.6329,29.454545454545453,4.181818181818182,724.74375,1.19375
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch214-inf,3,8.671013040204995,41.012348663774645,264.2816465863454,128.23335135135142,0.5071283095723014,1702780.0648648648,vit_h_14_batch16-train,5,4.733849976773166,10.032816089851236,72.05833333333334,35.75,128.381,2.6329,96.87847222222224,30.67013888888889,128.72500000000005,1.5050342465753368
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch214-inf,3,6.105285906720775,36.68375615566179,377.158566878981,182.8024864864865,0.7370892018779343,282891.7351351351,vit_h_14_batch2-train,7,12.495863907974385,5.185496109263505,72.05833333333334,35.75,128.381,2.6329,97.51923076923076,47.9423,215.61129032258071,1.463225806451613
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch214-inf,3,3.6494946761174094,16.83328335893147,735.2546666666666,303.11814814814807,0.5882352941176471,1092430.4197530863,bert-base-cased_batch16-inf,8,3.3061085763134312,96.88504960101766,72.05833333333334,35.75,128.381,2.6329,97.0,38.0,113.78777777777778,1.162962962962963
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch214-inf,3,9.910998486903791,57.24124716144934,521.1402941176472,108.69638297872348,0.1915492957746478,677125.4468085107,wav2vec2-base-960h_batch8-inf,9,6.074425909981171,58.695099077563924,72.05833333333334,35.75,128.381,2.6329,18.24,6.6,387.6431818181818,1.492272727272728
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch214-inf,3,5.262102626088674,28.706094690685045,442.0544943820222,203.8333620689655,0.6223776223776224,429556.5517241379,bert-base-cased_batch8-train,10,8.98015134772209,26.84514998229092,72.05833333333334,35.75,128.381,2.6329,96.7,45.2,110.38627450980394,1.20764705882353
36.95724780228291,211.79472304380732,413.89,16.604258760107797,0.0008992805755395,31343.49685534591,gpt2-xl_batch214-inf,3,6.340558864222144,33.56571535204275,365.4948087431694,168.6319867549669,0.6777777777777778,444314.27814569534,vit-base-patch16-224_batch16-inf,11,14.060600751212782,79.95521988496702,72.05833333333334,35.75,128.381,2.6329,29.0,6.026315789473684,272.6894117647059,1.512941176470588
