HPworkload,ground truth,random,prediction,_PCIe read bandwidth,_PCIe write bandwidth,_Long_Kernel,_ave_Kernel_Length,_long/short_Ratio,_avg_Thread,sm%,mem%,CPU%,MainMem%,ground truth value
whisper-large-v2_batch8-inf,1.0,0.30172182281551524,0.2502391981949239,1.0,1.0,0.13002544337590874,0.1413769319697015,0.1413769319697015,0.13002544337590874,0.08237128044673321,0.2502391981949239,1.0,0.1413769319697015,60.85290992603713
vit-base-patch16-224_batch8-inf,1.0,0.6660820315290386,0.8475508953643445,0.4331939243083534,0.8213231103535504,0.8475508953643445,0.8475508953643445,0.3821646118146562,0.8475508953643445,0.43300427075440856,0.8475508953643445,0.8674499218624596,0.4331939243083534,164.68619473544885
albert-base-v2_batch2-train,1.0,0.45694885434374,0.7060050740300098,0.33864794656144115,1.0,0.7060050740300098,0.7060050740300098,0.3089331943954119,0.7060050740300098,0.2409788861793479,0.7060050740300098,0.9327473081304968,0.3089331943954119,100.3471630584049
bert-base-cased_batch8-inf,1.0,0.6856062629916768,0.8976373445339487,0.44981873647206144,0.7891612556164587,0.8976373445339487,0.8976373445339487,0.6551903560314276,0.8976373445339487,0.44981873647206144,0.8976373445339487,0.7924175458156102,0.7606649149829509,142.8570267550909
wav2vec2-base-960h_batch8-inf,1.0,0.5707819416221505,0.9902907401573539,0.4332363774853572,0.4332363774853572,0.47741268319685826,0.5408816857225652,0.5408816857225652,0.9902907401573539,0.4556389969952503,1.0,0.7896620849932613,0.7068441768316699,120.63426590505317
bert-base-cased_batch8-train,1.0,0.5481842169200882,0.6367572013849245,0.3698120964530976,0.3698120964530976,0.6367572013849245,0.6367572013849245,0.3609877983214358,0.6367572013849245,0.36760076136275066,0.6367572013849245,0.8186076151158612,0.3609877983214358,94.56497148992443
bert-base-cased_batch16-inf,1.0,0.658950474240825,0.8420659676983189,0.5248421970324572,0.5248421970324572,0.8420659676983189,0.8420659676983189,0.6905420286133422,0.8420659676983189,0.6182396137378569,0.8420659676983189,0.775804652083366,0.7517407404743053,145.3165178952383
vit_h_14_batch8-train,1.0,0.43098824686514203,0.7829341463800602,0.35316340333778196,0.35316340333778196,0.7829341463800602,0.7829341463800602,0.11161524205369235,0.7829341463800602,0.13866097153499876,0.7829341463800602,0.9574444325669773,0.3059275556957955,70.24698151314354
vit-base-patch16-224_batch16-inf,1.0,0.6488866479227844,0.8518809782245322,0.8823843317812649,0.8823843317812649,0.8518809782245322,0.8518809782245322,0.42539566941519485,0.8518809782245322,0.5616891119626276,0.8518809782245322,0.5331231009232201,0.8997625838421885,164.68619473544885
whisper-large-v2_batch16-inf,1.0,0.3196415733453606,0.3350483984690859,0.3164147431222791,1.0,0.3350483984690859,0.3350483984690859,0.16430429476399308,0.3350483984690859,0.11512781327859814,0.3350483984690859,0.3164147431222791,0.16430429476399308,46.115004525352035
wav2vec2-base-960h_batch16-inf,1.0,0.7070409509016088,0.8440919818594271,0.7404341021373785,0.7404341021373785,0.5180715029732726,0.5580567580990071,0.5580567580990071,0.8440919818594271,0.5180715029732726,0.611645375334985,0.7404341021373785,0.6769869359071918,123.8383918006404
albert-base-v2_batch16-train,1.0,0.5487716049177666,0.9353966800994905,0.45608041232739366,1.0,0.44130907923320595,0.4455637167257315,0.4455637167257315,0.44130907923320595,0.37005402136749815,0.9353966800994905,0.8425494915750965,0.6121217939728244,76.26824051724324
wav2vec2-base-960h_batch2-inf,1.0,0.5186157619093175,0.9362292935767959,0.8717991927662279,0.8717991927662279,0.3217225667668806,0.4236461307417013,0.4236461307417013,0.4163144099722503,0.43033609982218207,0.5446304762980363,0.36577637644896194,0.7058265126335805,119.14691721842664
albert-base-v2_batch8-train,1.0,0.4859431136923431,0.6251166855463627,0.37304928418607514,0.9248744559537534,0.6251166855463627,0.6251166855463627,0.3599723746445445,0.6251166855463627,0.2778883294133905,0.6251166855463627,0.3838404961737837,0.5796021446962236,92.50244247345861
vit-base-patch16-224_batch2-inf,1.0,0.60174556830637,0.8575595254353239,0.8722178745812824,0.8722178745812824,0.8575595254353239,0.8575595254353239,0.5049830552155878,0.8575595254353239,0.45113416138436896,0.8575595254353239,0.9140425297435947,0.5049830552155878,140.29303667130998
bert-base-cased_batch16-train,1.0,0.5031105721045342,0.8682503512203738,0.4055756522128341,0.4055756522128341,0.2837114957117813,0.40345047326422595,0.40345047326422595,0.8682503512203738,0.40440758814950933,0.4963794196970473,0.41765174423940676,0.5712328876188846,87.79801481660778
bert-base-cased_batch2-inf,1.0,0.5827589259902909,0.5675389252588339,0.3150623048491435,0.7372214213705458,0.46810942900018043,0.5754521886483709,0.565783746872726,0.46810942900018043,0.6262909125798037,0.5675389252588339,0.7333475884803028,0.7040117923573593,148.17847609830528
bert-base-cased_batch2-train,1.0,0.46954446273726985,0.7111853388365563,0.33795948753442673,1.0,0.7111853388365563,0.7111853388365563,0.3009878714032219,0.7111853388365563,0.19633391028838287,0.7111853388365563,0.9304533960046943,0.6964830732245132,99.59142512302661
vit_h_14_batch16-train,1.0,0.6738469394603613,0.8308877373737784,1.0,1.0,0.8308877373737784,0.8308877373737784,0.8308877373737784,0.8308877373737784,0.2661902896319158,0.8308877373737784,1.0,0.2661902896319158,64.06757245336577
vit_h_14_batch2-train,1.0,0.3982660665726069,0.6819940662041939,0.30412184830454586,0.968078505465862,0.6819940662041939,0.6819940662041939,0.2605690666769223,0.6819940662041939,0.08230815809032595,0.6819940662041939,0.30412184830454586,1.0,92.80283302029225
whisper-large-v2_batch2-inf,1.0,0.4655843574192692,0.7367647965330117,0.9940672279288373,0.9940672279288373,0.09178514017929278,0.04797265979823142,0.04407695001775774,0.7367647965330117,0.06504381840805921,0.8201087807018417,1.0,1.0,85.42378243161039
