workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
bert-base-cased_batch2-train,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(14.117027475782837, 22.297147372237887)"
bert-base-cased_batch2-train,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(15.14391887094102, 9.754804004204983)"
bert-base-cased_batch2-train,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(17.127799736495387, 1.5928738227425268)"
bert-base-cased_batch2-train,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(4.5703125, 88.73020093440194)"
bert-base-cased_batch2-train,resnet-50_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(21.762043524087048, 78.94025412273588)"
bert-base-cased_batch2-train,resnet-50_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(21.97265625, 56.611089569600615)"
bert-base-cased_batch2-train,resnet-50_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(21.457588278184787, 85.78458374646542)"
bert-base-cased_batch2-train,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(7.317915084570245, 80.3080308030803)"
bert-base-cased_batch2-train,mobilenet_v2_1.0_224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(22.507440476190474, 63.665104109887714)"
bert-base-cased_batch2-train,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(18.635553394911682, 70.19441689954625)"
bert-base-cased_batch2-train,mobilenet_v2_1.0_224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(22.49750818738431, 89.52935765751955)"
bert-base-cased_batch2-train,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(19.822143778426447, 48.476799203121104)"
bert-base-cased_batch2-train,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(17.644395171993814, 78.25009211804509)"
bert-base-cased_batch2-train,mobilenet_v2_1.0_224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(22.459990855052585, 90.39897836771023)"
bert-base-cased_batch2-train,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(20.42883673813946, 17.095151947685515)"
bert-base-cased_batch2-train,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(19.055718708888683, 128.9878212955136)"
bert-base-cased_batch2-train,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(19.559565893178913, 67.45583443849567)"
bert-base-cased_batch2-train,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(13.38529312097594, 52.98974684692859)"
bert-base-cased_batch8-train,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(21.757994120161115, 16.508162925951673)"
bert-base-cased_batch8-train,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(23.38450090650012, 6.739712940576016)"
