HPworkload,ground truth,random,prediction,_PCIe read bandwidth,_PCIe write bandwidth,_Long_Kernel,_ave_Kernel_Length,_long/short_Ratio,_avg_Thread,sm%,mem%,CPU%,MainMem%,ground truth value
whisper-large-v2_batch8-inf,1.0,0.36045544717293926,0.7151955346153366,0.9593278425509489,0.9593278425509489,0.1247370280705411,0.4083991215457931,0.0646038342393538,0.1247370280705411,0.07902106275912374,0.2400614301260157,1.0,0.20613529271381878,63.432861246081565
vit-base-patch16-224_batch8-inf,1.0,0.6690306561305618,1.0,0.4410689429915826,0.8362539172648639,0.8629584963519126,0.8629584963519126,0.5656876308266504,0.8629584963519126,0.44087584173166394,0.8629584963519126,0.8832192666249453,0.887786817923133,161.7458225305613
albert-base-v2_batch2-train,1.0,0.48919277112411497,0.9190952875008682,0.3413534757810343,0.3413534757810343,0.7116454961154355,0.7116454961154355,0.31140132624982253,0.7116454961154355,0.2429041168635533,0.7116454961154355,0.9401992213113318,0.6936939157338539,99.55182274105027
bert-base-cased_batch8-inf,1.0,0.6589797834094616,0.9460930204107993,0.425570367026222,0.7466199559173542,0.8492484265236528,0.8492484265236528,0.6198710228818003,0.8492484265236528,0.554254842543541,0.8492484265236528,0.7497007093472036,0.7196597669367438,150.99680863628137
wav2vec2-base-960h_batch8-inf,1.0,0.597838490863622,0.9902907401573539,0.4332363774853572,0.8170276933133359,0.7661181000747064,0.7661181000747064,0.5408816857225652,0.7661181000747064,0.4556389969952503,0.7661181000747064,0.7896620849932613,0.7068441768316699,120.63426590505317
bert-base-cased_batch8-train,1.0,0.48593347908855095,0.8846027208142897,0.3698120964530976,0.9281510999578694,0.6367572013849245,0.6367572013849245,0.3609877983214358,0.6367572013849245,0.26646397415091333,0.6367572013849245,0.8186076151158612,0.3609877983214358,94.56497148992443
bert-base-cased_batch16-inf,1.0,0.6775830881178257,1.0,0.5638615612797528,0.5638615612797528,0.9046693157134943,0.9046693157134943,0.7082351247277348,0.9046693157134943,0.6642026037888511,0.9046693157134943,0.8334818062366462,0.8076288644436603,135.26057769240936
vit_h_14_batch8-train,1.0,0.3827304479797287,1.0,0.9574444325669773,0.9574444325669773,0.21788147519255682,0.31694825499495827,0.31694825499495827,0.21788147519255682,0.13866097153499876,1.0,0.9574444325669773,0.31694825499495827,70.24698151314354
vit-base-patch16-224_batch16-inf,1.0,0.6219956718932677,1.0,0.5490316618759645,0.5490316618759645,0.8773013744577847,0.8773013744577847,0.6225323294207489,0.8773013744577847,0.5040599322935939,0.8773013744577847,0.9442358002821596,0.9266117822417036,159.91430169366595
whisper-large-v2_batch16-inf,1.0,0.30689175880878156,0.6371425351187133,0.3164147431222791,1.0,0.3350483984690859,0.3350483984690859,0.16430429476399308,0.3350483984690859,0.11512781327859814,0.3350483984690859,0.3044983956501828,0.16430429476399308,46.115004525352035
wav2vec2-base-960h_batch16-inf,1.0,0.7198862300014703,0.8440919818594271,0.7735589159373564,0.7735589159373564,0.5543157707364174,0.5580567580990071,0.5580567580990071,0.5543157707364174,0.5543157707364174,0.611645375334985,0.7404341021373785,0.6769869359071918,123.8383918006404
albert-base-v2_batch16-train,1.0,0.5636640160123518,0.9353966800994905,0.45608041232739366,1.0,0.6894679254398438,0.6894679254398438,0.4455637167257315,0.6894679254398438,0.37005402136749815,0.6894679254398438,0.8425494915750965,0.6121217939728244,76.26824051724324
wav2vec2-base-960h_batch2-inf,1.0,0.598507564509167,0.9362292935767959,0.35087164938969445,0.8717991927662279,0.7782071968695128,0.7782071968695128,0.4236461307417013,0.7782071968695128,0.35087164938969445,0.7782071968695128,0.8330765631723457,0.7058265126335805,119.14691721842664
albert-base-v2_batch8-train,1.0,0.5069730159092509,0.8648474839143732,0.9248744559537534,0.9248744559537534,0.6251166855463627,0.6251166855463627,0.3599723746445445,0.6251166855463627,0.2778883294133905,0.6251166855463627,0.36962648534646164,0.5796021446962236,92.50244247345861
vit-base-patch16-224_batch2-inf,1.0,0.6274961408006571,0.9949170330470198,0.3748190702405995,0.8722178745812824,0.8575595254353239,0.8575595254353239,0.5049830552155878,0.8575595254353239,0.45113416138436896,0.8575595254353239,0.9140425297435947,0.9147804505891403,140.29303667130998
bert-base-cased_batch16-train,1.0,0.5094391768788646,0.8682503512203738,0.4055756522128341,0.8942218852724193,0.3963235710313099,0.40345047326422595,0.40345047326422595,0.3963235710313099,0.32613198243219127,0.4963794196970473,0.41765174423940676,0.5712328876188846,87.79801481660778
bert-base-cased_batch2-inf,1.0,0.6191456150737045,0.9690733288517678,0.3150623048491435,0.7372214213705458,0.8660996568459615,0.8660996568459615,0.4660494260304483,0.8660996568459615,0.3618245743847871,0.8660996568459615,0.7333475884803028,0.7040117923573593,148.17847609830528
bert-base-cased_batch2-train,1.0,0.46302030411614453,0.9095122975323588,0.33795948753442673,1.0,0.7111853388365563,0.7111853388365563,0.3009878714032219,0.7111853388365563,0.33795948753442673,0.7111853388365563,0.3493917545470744,0.6964830732245132,99.59142512302661
vit_h_14_batch16-train,1.0,0.6529456664930046,0.927660977426936,1.0,1.0,0.8308877373737784,0.8308877373737784,0.23998932803239326,0.8308877373737784,0.2661902896319158,0.8308877373737784,1.0,0.23998932803239326,64.06757245336577
vit_h_14_batch2-train,1.0,0.4236004046298971,0.7937387134826135,0.3141499853446238,1.0,0.7044821906008567,0.7044821906008567,0.2691610909711608,0.7044821906008567,0.08502219357790342,0.7044821906008567,0.9315484616201056,0.2691610909711608,89.84042789328248
whisper-large-v2_batch2-inf,1.0,0.2904382646756459,1.0,0.3399808259658301,0.3399808259658301,0.1724784021999559,0.05849548368105125,0.053745248258453095,0.1724784021999559,0.07931120838920333,1.0,0.34381470649011125,0.2860518126328874,70.0567940529274
