HPworkload,ground truth,random,prediction,_Threads,_Compute (SM) Throughput,_DRAM Throughput,_Memory Throughput,_Registers,_Static Shared Memory,exclusive_throughput,sm%,mem%,memcap,ground truth value
whisper-large-v2_batch8-inf,1.0,0.3933107973753898,1.0,0.07902106275912374,0.9593278425509489,1.0,0.2400614301260157,0.07902106275912374,0.07902106275912374,0.9593278425509489,0.07902106275912374,0.2400614301260157,1.0,63.432861246081565
vit-base-patch16-224_batch8-inf,1.0,0.6521597305542154,0.8674499218624596,0.8475508953643445,0.9821456060138438,0.8475508953643445,0.8475508953643445,0.8475508953643445,0.8475508953643445,0.8674499218624596,0.43300427075440856,0.8475508953643445,0.8719359223002174,164.68619473544885
albert-base-v2_batch2-train,1.0,0.4458269254307587,0.9401992213113318,0.9190952875008682,0.9190952875008682,0.9190952875008682,0.9190952875008682,0.9190952875008682,0.15444753534793698,0.6941997600206968,0.2429041168635533,1.0,0.6936939157338539,99.55182274105027
bert-base-cased_batch8-inf,1.0,0.6517258340298997,0.7497007093472036,0.8492484265236528,0.9460930204107993,0.8492484265236528,0.8492484265236528,0.8492484265236528,0.4200940524437016,0.607258982962451,0.554254842543541,0.8492484265236528,0.7196597669367438,150.99680863628137
wav2vec2-base-960h_batch8-inf,1.0,0.5567596176149927,0.7068441768316699,0.7661181000747064,0.9902907401573539,0.7661181000747064,0.7661181000747064,0.7661181000747064,0.21474764749201114,0.7068441768316699,0.4556389969952503,0.7661181000747064,0.7068441768316699,120.63426590505317
bert-base-cased_batch8-train,1.0,0.5187621957064033,0.8186076151158612,0.6367572013849245,0.8846027208142897,0.6367572013849245,0.6367572013849245,0.6367572013849245,0.11278635473234923,0.9281510999578694,0.26646397415091333,0.6367572013849245,0.6032184485446053,94.56497148992443
bert-base-cased_batch16-inf,1.0,0.7162598828062343,0.9213110158149843,1.0,0.8927337872697715,1.0,1.0,1.0,0.5235729132217007,0.7828663053186059,0.7341938012620755,1.0,0.8927337872697715,122.3660942640039
vit_h_14_batch8-train,1.0,0.47157514472938117,0.9574444325669773,0.7829341463800602,0.11161524205369235,0.7829341463800602,0.7829341463800602,0.7829341463800602,0.7829341463800602,0.9574444325669773,0.13866097153499876,0.7829341463800602,0.9574444325669773,70.24698151314354
vit-base-patch16-224_batch16-inf,1.0,0.5935191151046524,0.9168759341294026,0.8518809782245322,1.0,0.8518809782245322,0.8518809782245322,0.8518809782245322,0.3608862720942287,0.9168759341294026,0.48945445739378673,0.8518809782245322,0.9168759341294026,164.68619473544885
whisper-large-v2_batch16-inf,1.0,0.3288130768647048,1.0,0.3350483984690859,1.0,0.3350483984690859,0.3350483984690859,0.3350483984690859,0.09824558215721141,1.0,0.11512781327859814,0.3350483984690859,0.3350483984690859,46.115004525352035
wav2vec2-base-960h_batch16-inf,1.0,0.8328429918953285,0.9571786801011283,0.931998325755673,1.0,0.931998325755673,0.931998325755673,0.931998325755673,0.931998325755673,1.0,0.6697246871565069,0.931998325755673,0.8751588559830068,95.79629211272899
albert-base-v2_batch16-train,1.0,0.5611386338577745,0.8425494915750965,0.6894679254398438,0.9353966800994905,0.6894679254398438,0.6894679254398438,0.6894679254398438,0.19131773870767432,1.0,0.4524553040185257,0.6894679254398438,0.6121217939728244,76.26824051724324
wav2vec2-base-960h_batch2-inf,1.0,0.540236872464995,0.9311812808543755,0.8312143213297982,1.0,0.8312143213297982,0.8312143213297982,0.8312143213297982,0.3436365097462,0.6790315669209175,0.45964818957769876,0.8312143213297982,0.7539034694556733,111.54883413926055
albert-base-v2_batch8-train,1.0,0.47739321981271543,0.9248744559537534,0.6251166855463627,0.8648474839143732,0.6251166855463627,0.6251166855463627,0.6251166855463627,0.21649247331875762,0.6935724079324623,0.2778883294133905,0.6251166855463627,0.5796021446962236,92.50244247345861
vit-base-patch16-224_batch2-inf,1.0,0.6364961321091203,0.9140425297435947,0.8575595254353239,0.9949170330470198,0.8575595254353239,0.8575595254353239,0.8575595254353239,0.11013204060735496,0.6363964027084391,0.45113416138436896,0.8575595254353239,0.9147804505891403,140.29303667130998
bert-base-cased_batch16-train,1.0,0.4684980396601477,0.5712328876188846,0.8682503512203738,0.8682503512203738,0.8682503512203738,0.4963794196970473,0.8682503512203738,0.15993465140073365,0.5712328876188846,0.40440758814950933,0.4963794196970473,0.5712328876188846,87.79801481660778
bert-base-cased_batch2-inf,1.0,0.5935716463654649,0.7567513898553262,0.8937400618301844,1.0,0.8937400618301844,0.8937400618301844,0.8937400618301844,0.8937400618301844,0.5838399737438961,0.3733717187465107,0.8937400618301844,0.726479381278119,143.5958090967668
bert-base-cased_batch2-train,1.0,0.46861899252784806,0.9467539452546334,0.7236445460266404,0.9254459811139454,0.7236445460266404,0.7236445460266404,0.7236445460266404,0.08084073345571303,0.7013472355552586,0.19977347060148506,0.7236445460266404,0.7086847124313713,97.87672941119317
vit_h_14_batch16-train,1.0,0.6157075101639591,1.0,0.927660977426936,1.0,0.927660977426936,0.5983097308357511,0.927660977426936,0.927660977426936,1.0,0.3125775145247147,0.5983097308357511,1.0,64.06757245336577
