Threads,Compute (SM) Throughput,DRAM Throughput,Memory Throughput,Registers,Static Shared Memory,PCIe read bandwidth,PCIe write bandwidth,Short_Kernel,avg_Thread,Long_Kernel,ave_Kernel_Length,long/short_Ratio,Type
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,19.453111171677786,87.47314733819252,30.773706482593035,838256.9556106975,290.2074237288136,51.874601599117376,0.08853541416566627,whisper-large-v2_batch4-inf
