Threads,Compute (SM) Throughput,DRAM Throughput,Memory Throughput,Registers,Static Shared Memory,PCIe read bandwidth,PCIe write bandwidth,Short_Kernel,avg_Thread,Long_Kernel,ave_Kernel_Length,long/short_Ratio,Type
411285.4853574395,58.427654204243595,34.26425178992512,68.37910891218571,15451966.342910133,11099.815030370693,13.858839457826116,81.54363580691262,53.20293209876545,540528.3209169054,442.43680000000006,81.08501432664748,0.07716049382716049,albert-base-v2_batch2-train
