Threads,Compute (SM) Throughput,DRAM Throughput,Memory Throughput,Registers,Static Shared Memory,PCIe read bandwidth,PCIe write bandwidth,Short_Kernel,avg_Thread,Long_Kernel,ave_Kernel_Length,long/short_Ratio,Type
1028514.9598245269,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,6.776826725588635,37.04696148512787,23.69166666666666,528674.1621621621,431.9685869565215,150.5885472972972,0.45098039215686275,wav2vec2-base-960h_batch4-inf
