Threads,Compute (SM) Throughput,DRAM Throughput,Memory Throughput,Registers,Static Shared Memory,PCIe read bandwidth,PCIe write bandwidth,Short_Kernel,avg_Thread,Long_Kernel,ave_Kernel_Length,long/short_Ratio,Type
35961.4603913098,67.45085472767737,10.815099777889127,40.24518066467102,3779001.5092427204,2914.346235876293,16.633334067861327,94.01533167994236,38.991994750656154,61662.94039735099,221.63180555555553,68.02083885209711,0.1889763779527559,vit-base-patch16-224_batch2-inf
