Threads,Compute (SM) Throughput,DRAM Throughput,Memory Throughput,Registers,Static Shared Memory,PCIe read bandwidth,PCIe write bandwidth,Short_Kernel,avg_Thread,Long_Kernel,ave_Kernel_Length,long/short_Ratio,Type
183316.88839231594,44.95736442315827,46.30171509953436,72.30406066464882,9279376.251384592,6320.710134302391,6.105285906720775,36.68375615566179,39.54471830985917,282891.7351351351,377.158566878981,182.8024864864865,0.7370892018779343,vit_h_14_batch2-train
