Threads,Compute (SM) Throughput,DRAM Throughput,Memory Throughput,Registers,Static Shared Memory,PCIe read bandwidth,PCIe write bandwidth,Short_Kernel,avg_Thread,Long_Kernel,ave_Kernel_Length,long/short_Ratio,Type
11591573.55669206,29.18332008231777,58.632473452760095,67.5808277077139,198198381.70553786,1529.2248322788505,10.825834718820031,44.14279463844081,18.427370801033543,3113255.4802200682,496.6181692094317,108.75369138066591,0.2328811369509044,whisper-large-v2_batch16-inf
