Threads,Compute (SM) Throughput,DRAM Throughput,Memory Throughput,Registers,Static Shared Memory,PCIe read bandwidth,PCIe write bandwidth,Short_Kernel,avg_Thread,Long_Kernel,ave_Kernel_Length,long/short_Ratio,Type
692527.7301330821,62.5482786063805,33.25333145673535,80.83888015236029,27323770.3166314,16724.462236768497,4.1792392742926765,20.82503205054419,70.65675862068964,790413.8712446352,589.4399999999997,266.5920600858368,0.6068965517241379,bert-base-cased_batch16-train
