Threads,Compute (SM) Throughput,DRAM Throughput,Memory Throughput,Registers,Static Shared Memory,PCIe read bandwidth,PCIe write bandwidth,Short_Kernel,avg_Thread,Long_Kernel,ave_Kernel_Length,long/short_Ratio,Type
43584.56765253923,74.43039606848205,9.029113755049243,51.454481563888095,3079392.3336836253,2025.5182020959262,10.716660525734017,63.15894909548707,58.70132812500001,111679.15789473684,359.7791666666667,106.23993421052633,0.1875,vit-base-patch16-224_batch4-inf
