Threads,Compute (SM) Throughput,DRAM Throughput,Memory Throughput,Registers,Static Shared Memory,Type
682756.7824714864,62.780644321909016,21.070280132679198,64.2385060757653,27973292.570635416,74003.0752817931,wav2vec2-base-960h_batch8-inf
