Threads,Compute (SM) Throughput,DRAM Throughput,Memory Throughput,Registers,Static Shared Memory,Type
496067.9989140645,33.65768151737584,59.00252471417957,78.60977177747729,16690912.72524413,3652.0320770440453,vit_h_14_batch8-train
