HPworkload,ground truth,random,prediction,_Threads,_Compute (SM) Throughput,_DRAM Throughput,_Memory Throughput,_Registers,_Static Shared Memory,exclusive_throughput,sm%,mem%,memcap,ground truth value
whisper-large-v2_batch8-inf,1.0,0.30172182281551524,1.0,0.08237128044673321,1.0,0.7455173329625875,0.2502391981949239,0.08237128044673321,0.07344003228970869,1.0,0.08237128044673321,0.2502391981949239,1.0,60.85290992603713
vit-base-patch16-224_batch8-inf,1.0,0.6660820315290386,1.0,0.8475508953643445,0.9821456060138438,0.8475508953643445,0.8475508953643445,0.8475508953643445,0.8475508953643445,0.6347283312557248,0.43300427075440856,0.8475508953643445,0.8674499218624596,164.68619473544885
albert-base-v2_batch2-train,1.0,0.45694885434374,1.0,0.7060050740300098,1.0,0.7060050740300098,0.7060050740300098,0.7060050740300098,0.08573433911394603,0.6886976108755235,0.2409788861793479,0.7060050740300098,0.9327473081304968,100.3471630584049
bert-base-cased_batch8-inf,1.0,0.6856062629916768,1.0,0.8976373445339487,1.0,0.8976373445339487,0.8976373445339487,0.8976373445339487,0.8976373445339487,0.6418597007499066,0.44981873647206144,0.8976373445339487,0.7606649149829509,142.8570267550909
wav2vec2-base-960h_batch8-inf,1.0,0.5707819416221505,1.0,0.9902907401573539,0.9902907401573539,0.9902907401573539,0.9902907401573539,0.9902907401573539,0.21474764749201114,0.7896620849932613,0.4556389969952503,1.0,0.7068441768316699,120.63426590505317
bert-base-cased_batch8-train,1.0,0.5481842169200882,0.8186076151158612,0.6367572013849245,0.8846027208142897,0.6367572013849245,0.6367572013849245,0.6367572013849245,0.6367572013849245,0.8186076151158612,0.36760076136275066,0.6367572013849245,0.8186076151158612,94.56497148992443
bert-base-cased_batch16-inf,1.0,0.658950474240825,1.0,0.8420659676983189,0.9307997442515209,0.8420659676983189,0.8420659676983189,0.8420659676983189,0.44088293183265936,0.775804652083366,0.6182396137378569,0.8420659676983189,0.7517407404743053,145.3165178952383
vit_h_14_batch8-train,1.0,0.43098824686514203,1.0,0.7829341463800602,0.11161524205369235,0.7829341463800602,0.7829341463800602,0.7829341463800602,0.08765913587061978,0.9574444325669773,0.13866097153499876,0.7829341463800602,0.9574444325669773,70.24698151314354
vit-base-patch16-224_batch16-inf,1.0,0.6488866479227844,0.9710243287274416,0.8518809782245322,1.0,0.8518809782245322,0.8518809782245322,0.8518809782245322,0.2754748155056284,0.7519658341707015,0.5616891119626276,0.8518809782245322,0.8997625838421885,164.68619473544885
whisper-large-v2_batch16-inf,1.0,0.3196415733453606,1.0,0.3350483984690859,1.0,0.3350483984690859,0.3350483984690859,0.3350483984690859,0.09691074989343255,1.0,0.11512781327859814,0.3350483984690859,0.3350483984690859,46.115004525352035
wav2vec2-base-960h_batch16-inf,1.0,0.7070409509016088,0.8440919818594271,0.8440919818594271,0.8440919818594271,0.8440919818594271,0.611645375334985,0.8440919818594271,0.8440919818594271,0.7404341021373785,0.5180715029732726,0.611645375334985,0.6769869359071918,123.8383918006404
albert-base-v2_batch16-train,1.0,0.5487716049177666,1.0,0.9353966800994905,0.9353966800994905,0.9353966800994905,0.9353966800994905,0.9353966800994905,0.19131773870767432,1.0,0.37005402136749815,0.9353966800994905,0.6121217939728244,76.26824051724324
wav2vec2-base-960h_batch2-inf,1.0,0.5186157619093175,1.0,0.9362292935767959,0.9362292935767959,0.9362292935767959,0.5446304762980363,0.9362292935767959,0.3217225667668806,0.6357292442147153,0.43033609982218207,0.5446304762980363,0.7058265126335805,119.14691721842664
albert-base-v2_batch8-train,1.0,0.4859431136923431,0.9248744559537534,0.6251166855463627,0.9248744559537534,0.6251166855463627,0.6251166855463627,0.6251166855463627,0.11645718692848599,0.6935724079324623,0.2778883294133905,0.6251166855463627,0.5796021446962236,92.50244247345861
vit-base-patch16-224_batch2-inf,1.0,0.60174556830637,1.0,0.8575595254353239,0.9949170330470198,0.8575595254353239,0.8575595254353239,0.8575595254353239,0.37944121517254087,0.8722178745812824,0.45113416138436896,0.8575595254353239,0.9140425297435947,140.29303667130998
bert-base-cased_batch16-train,1.0,0.5031105721045342,1.0,0.8682503512203738,0.8682503512203738,0.8682503512203738,0.4963794196970473,0.8682503512203738,0.2837114957117813,0.5712328876188846,0.40440758814950933,0.4963794196970473,0.5712328876188846,87.79801481660778
bert-base-cased_batch2-inf,1.0,0.5827589259902909,0.7372214213705458,0.6262909125798037,0.7372214213705458,0.7040117923573593,0.5675389252588339,0.6262909125798037,0.6262909125798037,0.565783746872726,0.6262909125798037,0.5675389252588339,0.7040117923573593,148.17847609830528
bert-base-cased_batch2-train,1.0,0.46954446273726985,0.9827826973083751,0.7111853388365563,0.9095122975323588,0.7111853388365563,0.7111853388365563,0.7111853388365563,0.17124130562754725,1.0,0.19633391028838287,0.7111853388365563,0.6964830732245132,99.59142512302661
vit_h_14_batch16-train,1.0,0.6738469394603613,0.8308877373737784,0.8308877373737784,1.0,0.8308877373737784,0.8308877373737784,0.8308877373737784,0.8308877373737784,1.0,0.2661902896319158,0.8308877373737784,1.0,64.06757245336577
vit_h_14_batch2-train,1.0,0.3982660665726069,0.968078505465862,0.6819940662041939,0.7684013874786446,0.6819940662041939,0.6819940662041939,0.6819940662041939,0.05401270571579814,0.968078505465862,0.08230815809032595,0.6819940662041939,1.0,92.80283302029225
whisper-large-v2_batch2-inf,1.0,0.4655843574192692,0.8201087807018417,0.7367647965330117,0.7367647965330117,0.7367647965330117,0.7367647965330117,0.7367647965330117,0.04797265979823142,0.9940672279288373,0.06504381840805921,0.8201087807018417,1.0,85.42378243161039
