HPworkload,ground truth,random,prediction,_PCIe read bandwidth,_PCIe write bandwidth,_Long_Kernel,_ave_Kernel_Length,_long/short_Ratio,_avg_Thread,sm%,mem%,CPU%,MainMem%,ground truth value
whisper-large-v2_batch8-inf,1.0,0.39511626155428164,0.7151955346153366,0.9593278425509489,0.9593278425509489,0.1247370280705411,0.135626827132966,0.135626827132966,0.1247370280705411,0.20613529271381878,0.2400614301260157,1.0,0.135626827132966,63.432861246081565
vit-base-patch16-224_batch8-inf,1.0,0.6768557063466054,0.9821456060138438,0.4628843196202806,0.4628843196202806,0.8475508953643445,0.8475508953643445,0.555587620992776,0.8475508953643445,0.43300427075440856,0.8475508953643445,0.8674499218624596,0.8719359223002174,164.68619473544885
albert-base-v2_batch2-train,1.0,0.5093064695833588,0.9118106417235419,0.33864794656144115,1.0,0.7060050740300098,0.7060050740300098,0.3089331943954119,0.7060050740300098,0.33183124328298846,0.7060050740300098,0.9327473081304968,0.3089331943954119,100.3471630584049
bert-base-cased_batch8-inf,1.0,0.6621486666413439,0.9460930204107993,0.425570367026222,0.7466199559173542,0.6136896571230038,0.6198710228818003,0.6198710228818003,0.6136896571230038,0.425570367026222,0.6573549812433394,0.7497007093472036,0.7196597669367438,150.99680863628137
wav2vec2-base-960h_batch8-inf,1.0,0.5873095043486376,1.0,0.43748402354698124,0.8250382036123179,0.7736294696171478,0.7736294696171478,0.5461847352390885,0.7736294696171478,0.482093453808322,0.7736294696171478,0.7974042904488703,0.7137743979302026,119.46299647145413
bert-base-cased_batch8-train,1.0,0.43769335287928407,1.0,0.3698120964530976,0.3698120964530976,0.6367572013849245,0.6367572013849245,0.3609877983214358,0.6367572013849245,0.26646397415091333,0.6367572013849245,0.8186076151158612,0.6032184485446053,94.56497148992443
bert-base-cased_batch16-inf,1.0,0.6715324711939905,1.0,0.5248421970324572,0.5248421970324572,0.8420659676983189,0.8420659676983189,0.6905420286133422,0.8420659676983189,0.6182396137378569,0.8420659676983189,0.775804652083366,0.7517407404743053,145.3165178952383
vit_h_14_batch8-train,1.0,0.4170369032704838,0.7829341463800602,0.35316340333778196,0.35316340333778196,0.7829341463800602,0.7829341463800602,0.11161524205369235,0.7829341463800602,0.3059275556957955,0.7829341463800602,0.35459610601893665,0.3059275556957955,70.24698151314354
vit-base-patch16-224_batch16-inf,1.0,0.6598679520096135,0.9710243287274416,0.8823843317812649,0.8823843317812649,0.8518809782245322,0.8518809782245322,0.6044940372869132,0.8518809782245322,0.48945445739378673,0.8518809782245322,0.9168759341294026,0.8997625838421885,164.68619473544885
whisper-large-v2_batch16-inf,1.0,0.48553923657961245,0.7446484508152941,0.7032349635387504,0.7032349635387504,0.7446484508152941,0.7446484508152941,0.36516795518900447,0.7446484508152941,0.25587272822487644,0.7446484508152941,0.7032349635387504,0.36516795518900447,20.749064064656633
wav2vec2-base-960h_batch16-inf,1.0,0.8021487593873385,0.8541197286802988,0.9164391234155603,0.9164391234155603,0.8541197286802988,0.8541197286802988,0.6611326373100704,0.8541197286802988,0.6567006708384201,0.8541197286802988,0.9164391234155603,0.8020298148264314,104.53099356528678
albert-base-v2_batch16-train,1.0,0.5174192637610233,0.6894679254398438,0.45608041232739366,1.0,0.6894679254398438,0.6894679254398438,0.4455637167257315,0.6894679254398438,0.37005402136749815,0.6894679254398438,0.8425494915750965,0.4455637167257315,76.26824051724324
wav2vec2-base-960h_batch2-inf,1.0,0.5603010806646609,0.9362292935767959,0.35087164938969445,0.8717991927662279,0.3217225667668806,0.12780677623243122,0.6357292442147153,0.4163144099722503,0.43033609982218207,0.5446304762980363,0.8330765631723457,0.35087164938969445,119.14691721842664
albert-base-v2_batch8-train,1.0,0.44380540642069627,0.8648474839143732,0.37304928418607514,0.9248744559537534,0.6251166855463627,0.6251166855463627,0.3599723746445445,0.6251166855463627,0.2778883294133905,0.6251166855463627,0.3838404961737837,0.3599723746445445,92.50244247345861
