w1_PCIe read bandwidth,w1_PCIe write bandwidth,w1_Long_Kernel,w1_ave_Kernel_Length,w1_long/short_Ratio,w1_avg_Thread,w2_PCIe read bandwidth,w2_PCIe write bandwidth,w2_Long_Kernel,w2_ave_Kernel_Length,w2_long/short_Ratio,w2_avg_Thread,workload1,workload2,idx1,idx2,w1throughput,w2throughput,w1sm%,w2sm%,w1mem%,w2mem%,w1CPU%,w2CPU%,w1MainMem%,w2MainMem%
4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,bert-base-cased_batch8-inf,bert-base-cased_batch8-inf,1,1,55.580670489423966,57.621744054360136,96.0,96.0,38.0,38.0,95.984,95.984,1.1133333333333333,1.1133333333333333
4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,8.61241068595606,50.26963320036693,386.4577966101695,128.5680952380952,0.3056994818652849,355292.44444444444,bert-base-cased_batch8-inf,wav2vec2-base-960h_batch2-inf,1,2,77.80701462212303,21.4514896867838,96.0,17.464285714285715,38.0,5.428571428571429,95.984,686.1577777777779,1.1133333333333333,1.3266666666666669
4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,13.858839457826116,81.54363580691262,442.43680000000006,81.08501432664748,0.0771604938271604,540528.3209169054,bert-base-cased_batch8-inf,albert-base-v2_batch2-train,1,5,83.86888306466089,9.729663156598312,96.0,97.0,38.0,43.0,95.984,126.564375,1.1133333333333333,0.9618749999999996
4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,7.800874923826927,40.96898586755094,730.4021149897334,129.1216613787137,0.1634228187919463,452309.1958465532,bert-base-cased_batch8-inf,whisper-large-v2_batch2-inf,1,7,82.98401420959148,2.439768222018908,96.0,37.63403263403264,38.0,16.834498834498834,95.984,167.40575221238944,1.1133333333333333,5.210442477876111
4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,3.563917391615611,19.44470847529515,493.8180975609756,317.28014285714295,1.4137931034482758,3943048.137142857,bert-base-cased_batch8-inf,albert-base-v2_batch16-train,1,8,42.5469911117587,21.71277615937177,96.0,97.3793103448276,38.0,45.672413793103445,95.984,104.47540816326531,1.1133333333333333,1.0005102040816338
4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,3.6494946761174094,16.83328335893147,735.2546666666666,303.11814814814807,0.5882352941176471,1092430.4197530863,bert-base-cased_batch8-inf,bert-base-cased_batch16-inf,1,9,40.41189042160482,72.32534018607676,96.0,97.0,38.0,38.0,95.984,113.78777777777778,1.1133333333333333,1.162962962962963
4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,8.184533875923885,49.532910362287154,387.3094444444444,134.05515527950303,0.288,235870.8074534161,bert-base-cased_batch8-inf,bert-base-cased_batch2-inf,1,15,84.82278097546198,23.843547135916385,96.0,92.5,38.0,40.0,95.984,172.04833333333332,1.1133333333333333,0.9183333333333332
4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,9.910998486903791,57.24124716144934,521.1402941176472,108.69638297872348,0.1915492957746478,677125.4468085107,bert-base-cased_batch8-inf,wav2vec2-base-960h_batch8-inf,1,16,53.84845900278924,41.41184693342653,96.0,18.24,38.0,6.6,95.984,387.6431818181818,1.1133333333333333,1.492272727272728
4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,7.601395971866045,45.94715083457058,329.7787323943663,143.709051724138,0.4409937888198758,210461.93103448275,bert-base-cased_batch8-inf,bert-base-cased_batch2-train,1,18,84.77282624473798,7.892353473929357,96.0,97.27272727272728,38.0,47.76623376623377,95.984,144.3622222222222,1.1133333333333333,1.152222222222222
4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,6.105285906720775,36.68375615566179,377.158566878981,182.8024864864865,0.7370892018779343,282891.7351351351,bert-base-cased_batch8-inf,vit_h_14_batch2-train,1,19,80.52673308283636,3.163979312442957,96.0,97.51923076923076,38.0,47.9423,95.984,215.61129032258071,1.1133333333333333,1.463225806451613
4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,7.810020991419311,42.83362266593558,713.7641538461538,139.9536170212766,0.1815642458100558,1342018.5721040189,bert-base-cased_batch8-inf,wav2vec2-base-960h_batch16-inf,1,21,40.54640445732734,51.14776398571672,96.0,21.0,38.0,7.98,95.984,276.49724999999995,1.1133333333333333,1.5592499999999991
4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,11.747958573804285,54.63636430911887,386.6198204667865,90.94675150128678,0.1894557823129251,1702684.6199599656,bert-base-cased_batch8-inf,whisper-large-v2_batch8-inf,1,23,60.36331688157317,3.0695443645083933,96.0,45.11811023622048,38.0,19.79265091863517,95.984,125.26545454545456,1.1133333333333333,5.3417878787879065
4.970990415291147,24.972133812000106,531.3158333333334,223.9138509316772,0.594059405940594,561325.5155279504,5.262102626088674,28.706094690685045,442.0544943820222,203.8333620689655,0.6223776223776224,429556.5517241379,bert-base-cased_batch8-inf,bert-base-cased_batch8-train,1,26,60.86344806023814,16.548157724628314,96.0,96.7,38.0,45.2,95.984,110.38627450980394,1.1133333333333333,1.20764705882353
