HPworkload,ground truth,random,prediction,_PCIe read bandwidth,_PCIe write bandwidth,_Long_Kernel,_ave_Kernel_Length,_long/short_Ratio,_avg_Thread,sm%,mem%,CPU%,MainMem%,ground truth value
whisper-large-v2_batch8-inf,1.0,0.6251809254461653,1.0,1.0,1.0,0.13002544337590874,0.13002544337590874,0.13002544337590874,0.13002544337590874,0.13002544337590874,0.7455173329625875,1.0,0.13002544337590874,60.85290992603713
vit-base-patch16-224_batch8-inf,1.0,0.6526514993998983,1.0,0.8362539172648639,0.8362539172648639,0.5600121503048471,0.689655116862037,0.3891119702359789,0.5600121503048471,0.44087584173166394,0.689655116862037,0.8362539172648639,0.5600121503048471,161.7458225305613
albert-base-v2_batch2-train,1.0,0.46215828549495436,1.0,1.0,1.0,0.298721061405058,0.3089331943954119,0.3089331943954119,0.298721061405058,0.2409788861793479,1.0,1.0,0.3089331943954119,100.3471630584049
bert-base-cased_batch8-inf,1.0,0.8916466328042465,0.9958906889223409,0.9958906889223409,0.9958906889223409,0.8185795337680415,0.9599294197859067,0.9599294197859067,0.8185795337680415,0.8185795337680415,1.0,1.0,0.9599294197859067,113.2024145437841
wav2vec2-base-960h_batch8-inf,1.0,0.6982606206219387,0.9367913434604361,0.6129163848067316,0.6129163848067316,1.0,0.9367913434604361,0.9367913434604361,1.0,0.6129163848067316,0.9367913434604361,0.6129163848067316,1.0,85.26962838135009
bert-base-cased_batch8-train,1.0,0.569921277791782,0.3698120964530976,0.3698120964530976,0.3698120964530976,0.36760076136275066,0.49036166250549823,0.49036166250549823,0.49036166250549823,0.36760076136275066,0.49036166250549823,0.8186076151158612,0.36760076136275066,94.56497148992443
bert-base-cased_batch16-inf,1.0,0.7172104138247256,1.0,0.775804652083366,0.775804652083366,0.5887365551843904,0.6905420286133422,0.6905420286133422,0.9307997442515209,0.6182396137378569,0.7147995820164955,0.775804652083366,0.6905420286133422,145.3165178952383
vit_h_14_batch8-train,1.0,0.4815295090769313,1.0,0.13866097153499876,1.0,0.3059275556957955,0.3059275556957955,0.3059275556957955,0.13866097153499876,0.13866097153499876,1.0,0.3059275556957955,0.3059275556957955,70.24698151314354
vit-base-patch16-224_batch16-inf,1.0,0.6513272367282488,1.0,0.9087149576753218,0.9087149576753218,0.8773013744577847,0.8773013744577847,0.4380896099407617,0.8773013744577847,0.5784500916663324,0.8773013744577847,0.5784500916663324,0.5784500916663324,159.91430169366595
whisper-large-v2_batch16-inf,1.0,0.6101925961342808,1.0,0.7032349635387504,0.7032349635387504,0.5191836220132353,1.0,1.0,1.0,0.5191836220132353,1.0,0.7032349635387504,0.5191836220132353,20.749064064656633
albert-base-v2_batch16-train,1.0,0.6565395038711631,1.0,0.6655635760758167,0.6655635760758167,0.644007593815133,1.0,1.0,0.644007593815133,0.6655635760758167,1.0,0.6813354249292901,0.6655635760758167,52.263152361310574
wav2vec2-base-960h_batch2-inf,1.0,0.6555002218925108,0.8717991927662279,0.8717991927662279,0.8717991927662279,0.4163144099722503,0.5446304762980363,0.5446304762980363,0.4163144099722503,0.43033609982218207,0.5446304762980363,0.38919208081208234,0.4163144099722503,119.14691721842664
albert-base-v2_batch8-train,1.0,0.4601009469956162,1.0,0.9248744559537534,0.9248744559537534,0.23232345843721827,0.11645718692848599,0.11645718692848599,0.2778883294133905,0.2778883294133905,1.0,0.3838404961737837,0.36962648534646164,92.50244247345861
vit-base-patch16-224_batch2-inf,1.0,0.7033877426396049,0.8575595254353239,0.45113416138436896,1.0,0.8575595254353239,0.8575595254353239,0.8575595254353239,0.8575595254353239,0.45113416138436896,0.8575595254353239,0.5048572837387272,0.5048572837387272,140.29303667130998
bert-base-cased_batch16-train,1.0,0.7258715216998761,0.7311409291932361,0.7100005286870427,0.7100005286870427,0.7079557163370506,0.4802604342820521,0.4802604342820521,1.0,0.7079557163370506,0.4802604342820521,0.7311409291932361,1.0,50.153113530896476
bert-base-cased_batch2-inf,1.0,0.7689082969264789,0.9599974192541695,0.4615331575342425,0.4615331575342425,0.6383186313740139,0.7846922764699691,0.7846922764699691,0.6383186313740139,0.6383186313740139,0.7846922764699691,1.0,0.9599974192541695,108.66632811137836
bert-base-cased_batch2-train,1.0,0.5669723267769915,0.5352882138943224,0.3632202203631074,0.3632202203631074,0.7643427837335425,0.7643427837335425,0.323485166151947,0.7643427837335425,0.3632202203631074,0.7643427837335425,1.0,0.7485415994128946,92.66517971866735
vit_h_14_batch2-train,1.0,0.4772076230675137,0.5707143305519351,1.0,1.0,0.7044821906008567,0.7044821906008567,0.2691610909711608,0.7044821906008567,0.08502219357790342,0.7044821906008567,0.28612229269591116,0.2691610909711608,89.84042789328248
whisper-large-v2_batch2-inf,1.0,0.5739836078112087,0.8983744764962704,0.34381470649011125,0.34381470649011125,1.0,0.053745248258453095,0.053745248258453095,0.8983744764962704,0.34381470649011125,1.0,0.34381470649011125,0.34381470649011125,70.0567940529274
