HPworkload,ground truth,random,prediction,_PCIe read bandwidth,_PCIe write bandwidth,_Long_Kernel,_ave_Kernel_Length,_long/short_Ratio,_avg_Thread,sm%,mem%,CPU%,MainMem%,ground truth value
whisper-large-v2_batch8-inf,1.0,0.3249814384286995,0.07902106275912374,0.9593278425509489,0.9593278425509489,0.1247370280705411,0.4083991215457931,0.0646038342393538,0.1247370280705411,0.07902106275912374,0.2400614301260157,1.0,0.20613529271381878,63.432861246081565
vit-base-patch16-224_batch8-inf,1.0,0.6675574803640278,0.8832192666249453,0.4410689429915826,0.8362539172648639,0.8629584963519126,0.8629584963519126,0.5656876308266504,0.8629584963519126,0.44087584173166394,0.8629584963519126,0.8832192666249453,0.887786817923133,161.7458225305613
albert-base-v2_batch2-train,1.0,0.48919277112411497,0.9190952875008682,0.3413534757810343,0.3413534757810343,0.7116454961154355,0.7116454961154355,0.31140132624982253,0.7116454961154355,0.2429041168635533,0.7116454961154355,0.9401992213113318,0.6936939157338539,99.55182274105027
bert-base-cased_batch8-inf,1.0,0.6626741262985338,0.9460930204107993,0.425570367026222,0.7466199559173542,0.8492484265236528,0.8492484265236528,0.6198710228818003,0.8492484265236528,0.554254842543541,0.8492484265236528,0.7497007093472036,0.7196597669367438,150.99680863628137
wav2vec2-base-960h_batch8-inf,1.0,0.582182119260071,0.9902907401573539,0.4332363774853572,0.4332363774853572,0.7661181000747064,0.7661181000747064,0.5408816857225652,0.7661181000747064,0.4556389969952503,0.7661181000747064,0.7896620849932613,0.7068441768316699,120.63426590505317
bert-base-cased_batch8-train,1.0,0.4782525092446261,0.5283209409844547,0.39843953906845997,1.0,0.37517370919560766,0.3889321451408308,0.3889321451408308,0.37517370919560766,0.2870911580700693,0.5283209409844547,0.8819766686189561,0.3889321451408308,87.77058230585791
bert-base-cased_batch16-inf,1.0,0.6820563497537656,1.0,0.5804418972024599,0.5804418972024599,0.9046693157134943,0.9046693157134943,0.7082351247277348,0.9046693157134943,0.6642026037888511,0.9046693157134943,0.8334818062366462,0.8076288644436603,135.26057769240936
vit_h_14_batch8-train,1.0,0.3827304479797287,1.0,0.9574444325669773,0.9574444325669773,0.21788147519255682,0.31694825499495827,0.31694825499495827,0.21788147519255682,0.13866097153499876,1.0,0.9574444325669773,0.31694825499495827,70.24698151314354
vit-base-patch16-224_batch16-inf,1.0,0.6450549510777736,1.0,0.5490316618759645,0.5490316618759645,0.8773013744577847,0.8773013744577847,0.6225323294207489,0.8773013744577847,0.5040599322935939,0.8773013744577847,0.9442358002821596,0.9266117822417036,159.91430169366595
whisper-large-v2_batch16-inf,1.0,0.3228720876029635,0.08841029776747134,0.3164147431222791,1.0,0.3350483984690859,0.3350483984690859,0.16430429476399308,0.3350483984690859,0.3164147431222791,0.3350483984690859,0.3044983956501828,0.16430429476399308,46.115004525352035
wav2vec2-base-960h_batch16-inf,1.0,0.7236114669945323,0.8440919818594271,0.7735589159373564,0.7735589159373564,0.5543157707364174,0.5580567580990071,0.5580567580990071,0.5543157707364174,0.5543157707364174,0.611645375334985,0.7735589159373564,0.5580567580990071,123.8383918006404
albert-base-v2_batch16-train,1.0,0.5692741607299663,1.0,0.4875796782589437,0.4875796782589437,0.7370861369387272,0.7370861369387272,0.47633664540945403,0.7370861369387272,0.39561186097874385,0.7370861369387272,0.9007403056909304,0.6543980826484417,71.34105897685878
wav2vec2-base-960h_batch2-inf,1.0,0.5725289699655032,1.0,0.35087164938969445,0.8717991927662279,0.7782071968695128,0.7782071968695128,0.4236461307417013,0.7782071968695128,0.35087164938969445,0.7782071968695128,0.8330765631723457,0.7058265126335805,119.14691721842664
albert-base-v2_batch8-train,1.0,0.5179043369257023,1.0,0.9248744559537534,0.9248744559537534,0.6251166855463627,0.6251166855463627,0.3599723746445445,0.6251166855463627,0.2778883294133905,0.6251166855463627,0.36962648534646164,0.5796021446962236,92.50244247345861
vit-base-patch16-224_batch2-inf,1.0,0.6593777716462804,0.9949170330470198,0.3748190702405995,0.8722178745812824,0.8575595254353239,0.8575595254353239,0.5049830552155878,0.8575595254353239,0.45113416138436896,0.8575595254353239,0.9140425297435947,0.9147804505891403,140.29303667130998
bert-base-cased_batch16-train,1.0,0.5204858572158331,0.4092161263517769,0.4055756522128341,0.8942218852724193,0.3963235710313099,0.40345047326422595,0.40345047326422595,0.3963235710313099,0.4055756522128341,0.4963794196970473,0.41765174423940676,0.40345047326422595,87.79801481660778
bert-base-cased_batch2-inf,1.0,0.646982553006475,1.0,0.3150623048491435,0.7372214213705458,0.8660996568459615,0.8660996568459615,0.4660494260304483,0.8660996568459615,0.3618245743847871,0.8660996568459615,0.7333475884803028,0.7040117923573593,148.17847609830528
bert-base-cased_batch2-train,1.0,0.46302030411614453,0.9095122975323588,0.33795948753442673,1.0,0.7111853388365563,0.7111853388365563,0.3009878714032219,0.7111853388365563,0.33795948753442673,0.7111853388365563,0.3493917545470744,0.6964830732245132,99.59142512302661
vit_h_14_batch16-train,1.0,0.6084601487728113,0.927660977426936,1.0,1.0,0.2661902896319158,0.23998932803239326,0.23998932803239326,0.2661902896319158,0.2661902896319158,0.927660977426936,1.0,0.23998932803239326,64.06757245336577
