HPworkload,ground truth,random,prediction,_PCIe read bandwidth,_PCIe write bandwidth,_Long_Kernel,_ave_Kernel_Length,_long/short_Ratio,_avg_Thread,sm%,mem%,CPU%,MainMem%,ground truth value
whisper-large-v2_batch8-inf,1.0,0.3933107973753898,0.7151955346153366,0.9593278425509489,0.9593278425509489,0.1247370280705411,0.135626827132966,0.135626827132966,0.1247370280705411,0.07902106275912374,0.2400614301260157,1.0,0.135626827132966,63.432861246081565
vit-base-patch16-224_batch8-inf,1.0,0.6521597305542154,0.9821456060138438,0.4331939243083534,0.4331939243083534,0.8475508953643445,0.8475508953643445,0.555587620992776,0.8475508953643445,0.43300427075440856,0.8475508953643445,0.8674499218624596,0.8719359223002174,164.68619473544885
albert-base-v2_batch2-train,1.0,0.4458269254307587,0.9190952875008682,0.35581619355738403,0.35581619355738403,0.15444753534793698,0.31140132624982253,0.31140132624982253,0.30110760639476053,0.2429041168635533,1.0,0.9401992213113318,0.6936939157338539,99.55182274105027
bert-base-cased_batch8-inf,1.0,0.6517258340298997,0.9460930204107993,0.425570367026222,0.7466199559173542,0.8492484265236528,0.8492484265236528,0.6198710228818003,0.8492484265236528,0.554254842543541,0.8492484265236528,0.7497007093472036,0.7196597669367438,150.99680863628137
wav2vec2-base-960h_batch8-inf,1.0,0.5567596176149927,0.9902907401573539,0.4332363774853572,0.4332363774853572,0.7661181000747064,0.7661181000747064,0.5408816857225652,0.7661181000747064,0.4556389969952503,0.7661181000747064,0.4332363774853572,0.7068441768316699,120.63426590505317
bert-base-cased_batch8-train,1.0,0.5187621957064033,0.8846027208142897,0.3698120964530976,0.9281510999578694,0.6367572013849245,0.6367572013849245,0.3609877983214358,0.6367572013849245,0.26646397415091333,0.6367572013849245,0.8186076151158612,0.6032184485446053,94.56497148992443
bert-base-cased_batch16-inf,1.0,0.7162598828062343,1.0,0.6232791932763262,0.6232791932763262,1.0,1.0,0.6939584295121761,1.0,0.7341938012620755,1.0,0.9213110158149843,0.8927337872697715,122.3660942640039
vit_h_14_batch8-train,1.0,0.47157514472938117,0.6481550042474347,0.35316340333778196,0.35316340333778196,0.7829341463800602,0.7829341463800602,0.31694825499495827,0.7829341463800602,0.13866097153499876,0.7829341463800602,0.9574444325669773,0.31694825499495827,70.24698151314354
vit-base-patch16-224_batch16-inf,1.0,0.5935191151046524,1.0,0.5331231009232201,0.5331231009232201,0.8518809782245322,0.8518809782245322,0.6044940372869132,0.8518809782245322,0.48945445739378673,0.8518809782245322,0.9168759341294026,0.6044940372869132,164.68619473544885
whisper-large-v2_batch16-inf,1.0,0.3288130768647048,0.4499417115583214,0.3164147431222791,1.0,0.3350483984690859,0.3350483984690859,0.16430429476399308,0.3350483984690859,0.11512781327859814,0.3350483984690859,0.3044983956501828,0.16430429476399308,46.115004525352035
wav2vec2-base-960h_batch16-inf,1.0,0.8328429918953285,0.7906900983667502,1.0,1.0,0.931998325755673,0.931998325755673,0.7214146803838263,0.931998325755673,0.6697246871565069,0.931998325755673,0.9571786801011283,0.8751588559830068,95.79629211272899
albert-base-v2_batch16-train,1.0,0.5611386338577745,0.9353966800994905,0.45608041232739366,1.0,0.6894679254398438,0.6894679254398438,0.3122920700032064,0.6894679254398438,0.4524553040185257,0.6894679254398438,0.8425494915750965,0.6121217939728244,76.26824051724324
wav2vec2-base-960h_batch2-inf,1.0,0.540236872464995,1.0,0.37477106494843254,0.9311812808543755,0.8312143213297982,0.8312143213297982,0.6790315669209175,0.8312143213297982,0.45964818957769876,0.8312143213297982,0.39069101870497974,0.7539034694556733,111.54883413926055
albert-base-v2_batch8-train,1.0,0.47739321981271543,0.8648474839143732,0.37304928418607514,0.9248744559537534,0.6251166855463627,0.6251166855463627,0.21664155443072475,0.6251166855463627,0.2778883294133905,0.6251166855463627,0.3838404961737837,0.5796021446962236,92.50244247345861
vit-base-patch16-224_batch2-inf,1.0,0.6364961321091203,0.9949170330470198,0.3748190702405995,0.8722178745812824,0.8575595254353239,0.8575595254353239,0.6363964027084391,0.8575595254353239,0.45113416138436896,0.8575595254353239,0.9140425297435947,0.9147804505891403,140.29303667130998
bert-base-cased_batch16-train,1.0,0.4684980396601477,0.8682503512203738,0.4055756522128341,0.4055756522128341,0.3963235710313099,0.40345047326422595,0.40345047326422595,0.3963235710313099,0.40440758814950933,0.4963794196970473,0.41765174423940676,0.5712328876188846,87.79801481660778
bert-base-cased_batch2-inf,1.0,0.5935716463654649,1.0,0.32511709430952296,0.7607488509090041,0.8937400618301844,0.8937400618301844,0.4809227662705972,0.8937400618301844,0.3733717187465107,0.8937400618301844,0.7567513898553262,0.726479381278119,143.5958090967668
