workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
bert-base-cased_batch2-inf,bert-base-cased_batch2-inf,"(11.035866566340607, 84.86416558861578)","(21.858684302123216, 75.06866036008545)","(30.727731190992785, 64.59659948795378)","(38.58320800705284, 56.69182462407098)","(47.46381536054244, 46.84152901413814)","(57.17122996169669, 38.06576402321083)","(64.80351822953611, 29.939755370291486)","(74.73847662634847, 21.299162319530726)","(83.78560680745085, 10.621073764652548)","(52.47759253239214, 49.23939151321056)"
bert-base-cased_batch8-inf,whisper-large-v2_batch16-inf,"(11.813477398448834, 23.425462112726507)","(23.21000690411404, 23.113280318649107)","(34.97441127037184, 21.493988726089896)","(46.57930528270115, 19.520376762223332)","(None, None)","(67.27464410391514, 15.885947046843176)","(74.26616011097242, 12.453104877092782)","(83.42183384203705, 8.762582190447597)","(93.09125294331723, 5.243813938244727)","(76.45440402197987, 15.57213066702334)"
bert-base-cased_batch8-inf,whisper-large-v2_batch2-inf,"(12.231292241630298, 1.6953225556905231)","(None, None)","(None, None)","(None, None)","(56.2109450568439, 1.3488012122960293)","(68.1878766475661, 1.2414273386522945)","(76.12652142393834, 1.0538433782553165)","(83.90055731859111, 0.9025038034088858)","(93.27606948954977, 0.528859801599801)","(87.60559917101357, 1.060733718912278)"
bert-base-cased_batch8-inf,resnet-50_batch8-inf,"(12.91953377334644, 87.18187254967108)","(25.431346326705107, 86.2004774315061)","(37.94652226839609, 85.13583664993944)","(50.12632642748863, 82.67170762444864)","(59.04174313717833, 80.87948217404706)","(71.11730869792574, 79.82153721354695)","(79.89686041655318, 75.0114346699192)","(87.69453071799897, 68.60130718954248)","(95.1520152997734, 54.051084866794845)","(98.67040991751179, 64.80719201765073)"
bert-base-cased_batch8-inf,resnet-50_batch16-inf,"(None, None)","(25.297785326390596, 88.8156781334266)","(37.872386523670244, 87.27659763182403)","(50.17031165441059, 85.72268623885181)","(58.95345064009295, 84.75634703589655)","(71.23005245232297, 82.33706736954407)","(79.04388638892921, 78.87933625924367)","(87.3314890440434, 71.65483342435827)","(94.53294868333167, 57.612927778916244)","(97.59833688932655, 74.72590061227396)"
bert-base-cased_batch8-inf,bert-base-cased_batch8-inf,"(10.454953851180267, 92.89810946682717)","(20.96490097521158, 82.62658493576286)","(32.120735225874135, 73.19386331938634)","(43.58105949261934, 64.26961888899775)","(51.59517630896047, 51.46712694178566)","(64.32282123687784, 43.642169689980925)","(72.46228545796511, 31.80503256460397)","(82.25966813828774, 20.79953496974661)","(92.39917381652923, 10.356295430253295)","(56.15292712066905, 54.96515801086456)"
bert-base-cased_batch8-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(36.79019886108466, 73.37397237290979)","(48.396773548430104, 68.39983317113861)","(56.55511015816787, 63.944893019024256)","(68.15088998965761, 56.37676177380543)","(76.346284935242, 49.39573058243288)","(84.70653126754459, 40.43891012205647)","(93.36069011641747, 23.05434992707656)","(89.73493975903614, 49.90680512761991)"
bert-base-cased_batch8-inf,mobilenet_v2_1.0_224_batch8-inf,"(13.047440878783517, 87.89638231353283)","(25.667489342607134, 87.41810105496947)","(38.380181869725455, 87.35213830755232)","(50.723235970511745, 87.01226926052836)","(59.560304808618724, 89.450479523658)","(72.10722768917543, 87.23210921743755)","(80.8890974636831, 87.65756536457174)","(88.68282402528978, 87.43946327809125)","(96.49206379451611, 78.74677390312706)","(101.18355213353274, 75.98455598455598)"
bert-base-cased_batch8-inf,vit-base-patch16-224_batch2-inf,"(12.831822920843694, 63.47568055734744)","(25.185282350626352, 65.29095614093292)","(37.611659614480494, 61.86344775556394)","(49.8960498960499, 60.08059592135792)","(58.39017735334243, 56.7965367965368)","(69.94337485843715, 50.56006576919125)","(78.35243109321772, 42.70462633451957)","(None, None)","(94.6792799265557, 21.062545485680037)","(95.75389948006934, 28.896132499339267)"
bert-base-cased_batch8-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(24.378495807488523, 78.95211923053778)","(35.83791488495215, 75.12669039825163)","(None, None)","(56.1072734660707, 66.20522610867681)","(68.30066094993735, 60.745896642461936)","(76.09611346518967, 51.2)","(84.15485651693471, 39.1285545995437)","(93.26909292628352, 23.34339732513023)","(85.00414635469546, 63.563838377313395)"
bert-base-cased_batch8-inf,mobilenet_v2_1.0_224_batch16-inf,"(None, None)","(25.611643374404895, 93.78127233738385)","(38.26679422264741, 93.79915161336447)","(50.582888757162614, 94.44737726160196)","(59.55633770203307, 94.40999748144061)","(71.7291857273559, 93.22043933921488)","(80.53058613608053, 91.88640263332982)","(89.0580483351117, 89.639937142727)","(95.52475247524752, 80.52702647407831)","(100.15331661403812, 83.10372129849566)"
bert-base-cased_batch8-inf,wav2vec2-base-960h_batch2-inf,"(12.976649878997973, 14.66150429881)","(25.414518601086808, 16.427170220570645)","(None, None)","(49.73280700341041, 16.119440358070673)","(58.480057491915204, 13.246906911541528)","(70.22269015584638, 14.659417608380062)","(78.60497759542191, 12.72296062058402)","(86.1837001247189, 11.469550015032906)","(94.40108879783399, 8.204817741524344)","(95.27944916568451, 12.20350228667567)"
bert-base-cased_batch8-inf,wav2vec2-base-960h_batch16-inf,"(12.701019640046534, 123.00343334826094)","(25.01148486549946, 119.54676686929649)","(37.479206509069925, 106.72883880577683)","(49.55222566946113, 103.71824887344863)","(58.12066977541504, 95.92102812441796)","(69.77692717974462, 98.62593957964283)","(77.84172931626014, 87.68662672526631)","(85.93516553399175, 70.08948317512164)","(93.8056715633305, 43.219427762188246)","(87.64829030006977, 111.94131232169542)"
bert-base-cased_batch8-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(37.39597598230275, 62.908446833201)","(49.694263806658256, 51.026727106091)","(58.334311977537446, 50.66404328578456)","(70.50445351739117, 49.60030819608976)","(78.2490655856593, 43.47413183635999)","(86.63702655550286, 37.08170575846489)","(94.39827724248364, 24.665489268716136)","(90.90600725891252, 54.38656704596457)"
bert-base-cased_batch8-inf,bert-base-cased_batch2-inf,"(11.488750598372427, 84.04509736932012)","(None, None)","(None, None)","(44.88834025361913, 56.40584694754944)","(53.093322423746535, 46.247121304695206)","(65.52623948970717, 37.57302684333117)","(73.66230508281308, 29.486680051541757)","(83.17903432559464, 20.76299797434166)","(92.87666314256647, 10.13242168997261)","(83.59995396478305, 23.67034711698059)"
whisper-large-v2_batch16-inf,whisper-large-v2_batch8-inf,"(5.664991373490361, 10.314879213265135)","(9.482669313590621, 9.589088920180146)","(12.686106950929434, 9.249177788503632)","(15.70320934340956, 8.372571293867091)","(18.537849609445306, 7.885427262334483)","(19.01601360660391, 6.964131927472477)","(None, None)","(None, None)","(22.82504217369746, 2.650891264728527)","(21.94740613089071, 7.749022578768652)"
whisper-large-v2_batch16-inf,resnet-50_batch8-inf,"(None, 86.36313768513439)","(None, 85.7983651226158)","(12000.0, 84.25378885178526)","(12000.0, 82.99945173126397)","(12000.0, 80.15150589528987)","(27.89002456223754, 80.04067107269955)","(30.303030303030305, 75.81331741048211)","(31.737444775042828, 70.66300425486078)","(26.578073089700993, 57.31092926410204)","(33.57817418677859, 75.03574492422077)"
whisper-large-v2_batch16-inf,resnet-50_batch2-inf,"(None, 60.83086053412463)","(None, 65.65252201761409)","(None, 61.95693237627503)","(None, None)","(None, 62.23908918406072)","(None, 63.57821283194417)","(None, 61.5)","(None, None)","(None, 51.48597739640017)","(None, 62.675159235668794)"
whisper-large-v2_batch16-inf,resnet-50_batch16-inf,"(None, None)","(13.886149355004141, 87.76898204928086)","(16.473839651014714, 87.20794974907774)","(None, None)","(None, None)","(21.528111484863047, 81.8133632650516)","(None, None)","(23.550803065067754, 73.20339235232852)","(23.929105560391974, 60.187627589054294)","(None, None)"
whisper-large-v2_batch16-inf,bert-base-cased_batch8-inf,"(None, 96.4800470634376)","(None, 87.77093925608777)","(12000.0, 78.70583295006898)","(13714.285714285714, 70.19546297617349)","(21.255025345219366, 57.15281407910786)","(21.359703337453645, 48.08796579108125)","(21.23850095696734, 36.057824437970645)","(None, None)","(22.92450395882281, 11.908255603929483)","(12000.0, 92.50511175350772)"
whisper-large-v2_batch16-inf,mobilenet_v2_1.0_224_batch2-inf,"(None, None)","(None, 64.83067597838978)","(None, 65.07936507936509)","(None, 61.59238858287431)","(None, 64.21299921691464)","(None, None)","(None, None)","(None, None)","(None, 61.95693237627503)","(None, 62.2666582294501)"
whisper-large-v2_batch16-inf,mobilenet_v2_1.0_224_batch8-inf,"(None, 87.59708899917655)","(None, 88.10493799525452)","(12000.0, 88.83472137585483)","(12000.0, 87.45694922786356)","(12000.0, 88.63667072017296)","(12000.0, 88.3977900552486)","(12000.0, 88.26497432332428)","(12000.0, 87.61463805538243)","(32.72592041651171, 81.06438192527906)","(33.72616652294721, 78.06890532955154)"
whisper-large-v2_batch16-inf,vit-base-patch16-224_batch2-inf,"(None, 62.90755657844266)","(None, 64.71555409404802)","(None, 63.243139019217175)","(None, None)","(None, 59.94517209869023)","(None, 54.50919565699092)","(None, None)","(None, 39.049168617802295)","(12000.0, 24.476394209243324)","(None, 61.70052671181339)"
whisper-large-v2_batch16-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(13.737121448641899, 79.59555106167846)","(None, None)","(17.764806649113346, 71.23208339365861)","(None, None)","(20.365887139042105, 62.28143741000363)","(21.520996422134345, 53.96327042645516)","(22.672043331148235, 42.01402602393177)","(23.61554932690595, 25.888860752000365)","(23.158824395270106, 66.48424039728388)"
whisper-large-v2_batch16-inf,mobilenet_v2_1.0_224_batch16-inf,"(None, None)","(None, None)","(16.51680204286762, 94.04793194905737)","(None, None)","(None, None)","(None, None)","(None, None)","(22.380752552804587, 88.35512655031147)","(24.276640790402258, 82.59017563002288)","(None, None)"
whisper-large-v2_batch16-inf,wav2vec2-base-960h_batch2-inf,"(10666.666666666668, 15.69667321964675)","(None, None)","(None, None)","(19.91614255765199, 14.072191709702981)","(21.354951926641785, 12.847538386698432)","(22.61010650825635, 13.26840830628124)","(22.81849112727421, 11.66002535772505)","(None, None)","(23.064282076169793, 7.945017394188567)","(24.525443365118974, 12.34819512546006)"
whisper-large-v2_batch16-inf,wav2vec2-base-960h_batch16-inf,"(12000.0, 109.92822647349182)","(None, None)","(None, None)","(None, 89.66584417213834)","(None, None)","(21.61035753564744, 92.01974404216827)","(None, 77.59967118783395)","(None, 66.77342650555637)","(22.816779395595244, 44.68570870774787)","(23.502485182844552, 92.22779369627507)"
whisper-large-v2_batch16-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(14.04068607897886, 50.824667234126544)","(16.663012497259373, 50.03764968787195)","(19.02706511924949, 48.5088246029223)","(20.730361341715057, 53.62767812979981)","(20.952986736011074, 48.01584989219742)","(22.193513292989735, 40.797330349450924)","(23.031722330243102, 34.83819686963581)","(23.795216921043146, 25.076690850659787)","(24.120246523107845, 44.62641623881632)"
whisper-large-v2_batch8-inf,whisper-large-v2_batch16-inf,"(2.675269494059328, 23.149318724539963)","(None, None)","(6.056948018255556, 21.282750640548805)","(None, None)","(8.063978969711233, 18.31998612661245)","(None, None)","(None, None)","(9.903274811068592, 9.516396388941326)","(10.09150941547626, 5.686764116759387)","(7.337534840933119, 22.355402058107767)"
whisper-large-v2_batch8-inf,whisper-large-v2_batch8-inf,"(None, None)","(4.777417960955289, 9.56009634349519)","(6.0956691548190465, 9.309472161966738)","(6.875238135557343, 8.594559977303687)","(8.076505090375697, 8.142501684825895)","(8.735161356663847, 7.230174843446155)","(9.376827855551333, 6.08799581683723)","(9.490113697090312, 4.788985333732415)","(10.270626009612508, 2.7218573216231956)","(8.214109128028454, 8.212324466547734)"
whisper-large-v2_batch8-inf,whisper-large-v2_batch2-inf,"(2.709323162411429, 1.59159883056117)","(None, None)","(None, None)","(7.325329995448339, 1.4659028541268846)","(7.640666147398093, 1.3511305621694456)","(8.640432189384851, 1.2145134355548808)","(None, None)","(9.509982018747591, 0.8887880335091999)","(9.99357209561811, 0.5834768566975721)","(9.592884501204932, 1.1873152066786479)"
whisper-large-v2_batch8-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(7.92413066385669, 58.11695742371781)","(None, None)","(9.083393044149258, 36.11456464791511)","(9.6925721866497, 23.862065620680458)","(10.111992774343028, 12.048687651464327)","(6.509838733540464, 94.84108816655021)"
whisper-large-v2_batch8-inf,resnet-50_batch8-inf,"(None, 86.40864086408641)","(5600.0, 84.38927124204027)","(6000.0, 84.61968439609579)","(6000.0, 82.90330054552732)","(6000.0, 81.64450621253292)","(15.194681861348528, 80.14987374765823)","(15.344567749006712, 75.2610042449042)","(13.191161921512586, 70.19045580997218)","(11.979946611107493, 56.49003961191802)","(14.40851412198117, 76.89452400023444)"
whisper-large-v2_batch8-inf,resnet-50_batch2-inf,"(None, 64.83494761810634)","(None, 63.51255405667075)","(None, None)","(None, 65.08797459981479)","(None, 64.57116608701358)","(None, 63.4184068058778)","(None, 61.29695384040366)","(None, 61.58853351693059)","(None, 52.31538093465894)","(None, 62.07810232792883)"
whisper-large-v2_batch8-inf,resnet-50_batch16-inf,"(6000.0, 88.71058622010864)","(6.593225460838988, 87.29305048847293)","(7.611168562564632, 85.92948368082087)","(None, None)","(9.392516285411302, 84.6861384540907)","(None, None)","(10.010748720581393, 78.32212361205079)","(10.566084098657738, 73.47121630702605)","(10.5340160936357, 60.505906858412175)","(None, None)"
whisper-large-v2_batch8-inf,mobilenet_v2_1.0_224_batch2-inf,"(None, None)","(None, 64.92049877944184)","(None, 64.3557880967953)","(None, 63.206577595066804)","(None, 63.61520558572537)","(None, 61.73536608319217)","(None, 63.032477099481135)","(None, None)","(None, 61.80904522613066)","(None, None)"
whisper-large-v2_batch8-inf,vit-base-patch16-224_batch8-inf,"(6222.222222222223, 80.03090624428133)","(5333.333333333334, 77.38282478766908)","(6000.0, 74.06849830636055)","(12.283395481465233, 70.78500134879957)","(10.862186014935507, 66.44944541049753)","(11.212333566923615, 60.40701065103287)","(10.911139443176092, 53.165480258803505)","(10.691103474608628, 43.78051900381522)","(10.564961305829218, 26.169168783160245)","(13.750429700928153, 70.92658665801709)"
whisper-large-v2_batch8-inf,mobilenet_v2_1.0_224_batch8-inf,"(None, 89.03567308344832)","(5600.0, 87.51528627015009)","(6000.0, 88.2076105956703)","(6000.0, 87.48416349936655)","(6000.0, 88.87483911757401)","(6000.0, 88.93709327548807)","(15.902314354678404, 88.05566120047429)","(16.514302565614862, 87.5639599555061)","(14.471304061831935, 81.35256913728246)","(14.452291016587287, 79.36443924668306)"
whisper-large-v2_batch8-inf,mobilenet_v2_1.0_224_batch16-inf,"(6000.0, 94.21451995116931)","(None, None)","(7.960615900282811, 93.52500891053819)","(None, None)","(None, None)","(10.331467929401636, 92.9639339615957)","(10.597384838902657, 90.38613895491027)","(10.845797253564244, 88.43453350558894)","(10.510004716027757, 81.51177841056173)","(10.886442540867774, 83.88657409874149)"
whisper-large-v2_batch8-inf,wav2vec2-base-960h_batch2-inf,"(6000.0, 16.439755478588417)","(None, None)","(8.441786844882166, 14.911760022005705)","(8.728238698353968, 13.15134258609022)","(None, None)","(10.129906673544998, 13.932097930474772)","(10.347992990069264, 12.476530797650051)","(10.334209538114907, 10.886568300004228)","(10.527085313253894, 8.279875882248911)","(10.260289063913051, 11.064323464959395)"
whisper-large-v2_batch8-inf,wav2vec2-base-960h_batch16-inf,"(6000.0, 117.34214348779585)","(6.609567348737297, 100.7433489827856)","(7.694644122709324, 109.53805250913926)","(None, None)","(None, None)","(9.37669050910621, 83.7432415951868)","(9.603398125490557, 85.00366217233874)","(None, None)","(9.92224395363259, 46.92509638437577)","(10.608264179998288, 100.72610810942963)"
whisper-large-v2_batch8-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(6.450052406675804, 52.79073343242274)","(None, None)","(8.552371656324803, 53.09688893471145)","(9.414225941422595, 53.126329770086784)","(9.785739651974904, 48.34035363549965)","(9.611623358480022, 42.0459648120178)","(9.914040760226671, 35.08742047844934)","(10.463569189599575, 25.29190045304424)","(10.478453679621278, 48.41192437399387)"
whisper-large-v2_batch8-inf,bert-base-cased_batch2-inf,"(None, None)","(None, 80.87449658913455)","(None, None)","(None, 64.9333509304474)","(None, 54.73660788785671)","(None, 45.10657804263121)","(None, None)","(6000.0, 24.29569640255796)","(11.516671310485744, 12.090382984997603)","(None, 87.42780986228342)"
whisper-large-v2_batch2-inf,whisper-large-v2_batch16-inf,"(None, None)","(0.8965503188866476, 20.78682155875935)","(1.0743131720561376, 19.95785598372369)","(1.2001914591137157, 19.559762909087457)","(1.3414471638608805, 18.364367777666345)","(1.4094543062744207, 16.21992964802359)","(1.555918675581191, 13.56595209440849)","(None, None)","(1.5926817048807191, 5.620734996462417)","(1.1080822220584985, 24.157634428147162)"
whisper-large-v2_batch2-inf,whisper-large-v2_batch2-inf,"(0.5985933057315309, 1.5927063327859372)","(None, None)","(None, None)","(1.2179606307091906, 1.4676985204743944)","(1.3504094790033108, 1.4007525985320657)","(1.4762855508910029, 1.2794381946725455)","(1.5096308586135434, 1.1543284386682449)","(1.5265252284230104, 0.8992495762286372)","(1.5271363228633064, 0.6023949763909848)","(1.50092168248949, 1.4849459222449575)"
whisper-large-v2_batch2-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(1.1036309458117206, 80.70866141732283)","(1.2507639609420527, 69.96773591446018)","(1.3485466249460054, 59.06761410959624)","(1.3321703274918721, 48.391856004721156)","(1.4020170955632942, 36.990569096522265)","(1.4571443440248408, 24.45548337791364)","(1.5702926796553862, 12.370045381975437)","(0.7047713017125943, 98.30415345038587)"
whisper-large-v2_batch2-inf,resnet-50_batch8-inf,"(0.8467400508044031, 86.84140852528462)","(1.196070055531824, 84.75817218657134)","(1.038691249026227, 84.38203451602529)","(1.2433944668946222, 82.94523001706952)","(1.3950244129272262, 81.20654438919722)","(1.4826895989324633, 78.77987270325447)","(1.4836795252225519, 75.06436540478687)","(1.4759369564071478, 69.83676366217175)","(1.7115960633290541, 57.45817640360866)","(1.5782828282828283, 81.22330217297096)"
whisper-large-v2_batch2-inf,resnet-50_batch2-inf,"(None, 63.25533556184109)","(None, 62.30214005318475)","(None, 62.34161175874303)","(None, None)","(None, 65.43423327570156)","(None, 63.879511815112956)","(None, 62.90353512753308)","(None, 61.00812201624403)","(None, 51.496755285744186)","(None, 61.696658097686374)"
whisper-large-v2_batch2-inf,resnet-50_batch16-inf,"(None, None)","(1.0085940619024605, 86.69508045065582)","(1.2588380924406772, 86.31862890226652)","(1.376088649079288, 83.98412495199078)","(1.4565884617385425, 83.15990745924933)","(1.4585865601666954, 82.04957161618478)","(1.619747967216301, 79.38284677053396)","(1.6279787801386587, 73.50620488734091)","(1.5373939038061175, 60.63687202477238)","(1.7459917736926047, 83.56687898089172)"
whisper-large-v2_batch2-inf,bert-base-cased_batch8-inf,"(0.856775667571041, 96.29593384547634)","(1.0909374269461545, 87.93565683646113)","(0.951701165833928, 79.10921734935884)","(1.2962812930405898, 70.63383820256982)","(1.313724774659709, 58.13970664263874)","(1.4821676702176934, 49.19815506918491)","(1.521335264258861, 36.89780919257919)","(1.4288435892550961, 24.469850980099597)","(1.5239533306769009, 12.348467735863263)","(1.5006252605252188, 97.33178367417592)"
whisper-large-v2_batch2-inf,vit-base-patch16-224_batch8-inf,"(0.7725842944649854, 79.52639767239812)","(1.1003117549972492, 77.19766210332249)","(1.1902400317397341, 75.3229356042484)","(1.3220518244315178, 69.95716545509482)","(1.3211286213079174, 66.31398052363784)","(1.4303309626922007, 60.713569544493986)","(1.473254759746147, 53.42164553869541)","(1.6394969725197952, 43.96095338083856)","(1.547075938574053, 26.55583742645868)","(1.433383501755895, 75.70832291446268)"
whisper-large-v2_batch2-inf,mobilenet_v2_1.0_224_batch8-inf,"(0.8494733265375467, 87.85518180397759)","(1.1777021722062286, 88.76260063595156)","(1.4087814040854663, 88.61671469740635)","(1.2560841576385617, 86.91811677413656)","(1.3331111481419762, 88.38786463362601)","(1.369628488272556, 87.12590756153709)","(1.5881418740074114, 88.7766149404547)","(1.5870916545430498, 87.75919732441471)","(1.610792308466727, 80.21848122936453)","(1.636438019909996, 85.23354771649451)"
whisper-large-v2_batch2-inf,vit-base-patch16-224_batch2-inf,"(None, 63.887806778340476)","(None, 64.90337049007321)","(None, None)","(None, 61.844007290553705)","(None, 60.46454467248371)","(None, 53.99473222124671)","(None, 46.601941747572816)","(None, 38.87637785942871)","(1.4487504527345165, 24.529477751464537)","(None, 63.78014000518537)"
whisper-large-v2_batch2-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(1.0184040154215466, 79.26295121582842)","(1.1764705882352942, 76.25468600156927)","(1.2916994271593845, 72.2971235443224)","(1.4388674057991495, 68.71628345466925)","(1.4219205100566474, 63.26194398682043)","(None, None)","(1.539983139839762, 42.922807648896665)","(1.5279358872050497, 26.571972509890227)","(1.5988630307337004, 77.4048909035487)"
