workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
bert-base-cased_batch8-inf,whisper-large-v2_batch2-inf,"(11.28165597297481, 2.9053949490058257)","(None, None)","(33.93869786806403, 2.302661512714094)","(45.71839873914514, 1.974373848705971)","(53.66586458568751, 1.681842744813596)","(66.0105980317941, 1.3973488786395296)","(73.644994118834, 1.0140028971511348)","(82.81633082257359, 0.7456794455654004)","(92.88698253868739, 0.3634424319039248)","(61.12967364605374, 1.8019914792430398)"
bert-base-cased_batch8-inf,bert-base-cased_batch16-inf,"(10.500164065063517, 99.35563447674542)","(None, None)","(31.70359052711994, 76.11475863866669)","(43.21003997987768, 64.03596540522759)","(51.445536310951894, 53.379644440382066)","(64.13818735288392, 42.79799201201861)","(72.55910377546546, 32.156376901369676)","(81.92150051502627, 20.919808891814316)","(92.4839772312903, 10.40677212968538)","(40.41189042160482, 72.32534018607676)"
bert-base-cased_batch8-inf,vit-base-patch16-224_batch8-inf,"(12.626633387167816, 79.6698611916374)","(24.847902657700928, 77.4099479736223)","(36.85533086035659, 73.39218951270854)","(48.546859693044524, 68.94312782221172)","(56.52697063567241, 64.40762083321846)","(68.28113619810634, 56.77068144259745)","(77.52671506648177, 49.4485722148134)","(85.25088533497194, 40.50422207965599)","(93.98792333945917, 23.167708023405734)","(90.57444734066897, 49.90493281206606)"
bert-base-cased_batch8-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(37.654146662901255, 63.741541148220904)","(49.9867992607586, 60.03906651588362)","(58.31376042763424, 56.089127929312326)","(70.48958999502594, 50.00856311012159)","(78.63856976101246, 43.19526627218935)","(86.7633054703206, 35.52959785848999)","(95.14499837080481, 21.173996591856714)","(96.79789118879911, 28.693558689136733)"
bert-base-cased_batch8-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(36.03603603603604, 75.63787074213185)","(48.01358433117663, 70.79753299692382)","(56.41933287950987, 66.57641610260065)","(68.54803910690288, 61.02403343782654)","(76.42093883830195, 51.21010171869519)","(84.33705897005295, 39.42948772048274)","(93.55337260099621, 23.396850038811127)","(85.3779967830061, 63.70938049718408)"
bert-base-cased_batch8-inf,wav2vec2-base-960h_batch2-inf,"(11.89099917423617, 51.46798726565264)","(23.156942559927636, 46.78080540149505)","(None, None)","(None, None)","(54.539212320368826, 29.853808668889457)","(66.78612151816256, 24.883492239941855)","(74.85114828466119, 19.51186804344911)","(83.81548084440969, 13.710247349823321)","(93.45941509158169, 6.847300492958575)","(79.28517493078279, 19.37545775351222)"
bert-base-cased_batch8-inf,wav2vec2-base-960h_batch8-inf,"(11.17949632801118, 60.49738832150931)","(None, None)","(33.74145202899144, 48.45255687139676)","(45.749414729167036, 43.220763789614395)","(53.753946994298374, 36.35625380663095)","(66.2313995727785, 29.31546869490757)","(74.02273606898228, 21.749488494632697)","(82.88613523270563, 14.761925898682968)","(92.71527335377354, 7.580419853666637)","(55.674158247743286, 40.40263797292607)"
bert-base-cased_batch8-inf,bert-base-cased_batch2-inf,"(13.245033112582782, 84.89606047390609)","(22.95186483901817, 74.72808701215611)","(33.981667784484685, 64.59462448844154)","(46.76035318990175, 56.43602628527251)","(53.89221556886228, 46.86998394863563)","(66.1511005353956, 37.85816154544276)","(74.16516885819695, 29.827876806782776)","(83.85299190659414, 20.92514959332115)","(93.61515395304615, 10.3421406814479)","(84.82278097546198, 23.843547135916385)"
whisper-large-v2_batch16-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(1.7127749175424103, 2.2116936652267225)","(None, None)","(None, None)","(None, None)","(3.225336454884209, 0.8044009670687182)","(3.609231156814453, 0.37975751779234296)","(None, None)"
whisper-large-v2_batch16-inf,whisper-large-v2_batch2-inf,"(0.42146855449456705, 2.928832392282376)","(0.7912957467853611, 2.4587878429417582)","(1.2592063065249184, 2.1501086137340955)","(None, None)","(2.1572387344199426, 1.745462397581545)","(2.3712304335161156, 1.300892966907697)","(2.933088909257562, 0.983053309528354)","(3.2917599178115076, 0.7319060745689049)","(3.6377971711541535, 0.37349758670502614)","(3.328498271631677, 0.8134706263024964)"
whisper-large-v2_batch16-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(1.7097670442402222, 68.82125916978464)","(None, None)","(None, None)","(None, None)","(None, None)","(3.7037037037037037, 10.912522306204629)","(None, None)"
whisper-large-v2_batch16-inf,vit-base-patch16-224_batch2-inf,"(None, 63.67204535542957)","(None, 60.89676746611053)","(None, 65.29516994633273)","(None, 62.6878488621726)","(None, 60.193774479488766)","(None, 54.40655859884479)","(None, 46.441351888667995)","(None, 38.98531375166889)","(3.8049940546967895, 24.175187316305834)","(None, 63.964950711938656)"
whisper-large-v2_batch16-inf,vit-base-patch16-224_batch16-inf,"(None, 83.38687798957665)","(0.9038016155453878, 79.36130456939019)","(1.3690815744438105, 75.58036075386234)","(1.8420870846669275, 71.67403043691704)","(2.281942095719321, 67.92079783676911)","(2.530666760395065, 62.42817819824154)","(None, None)","(3.3818838630337034, 40.69863670020471)","(3.32547355746834, 24.34804360968085)","(3.894687646050787, 29.377920028170607)"
whisper-large-v2_batch16-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(3.4013605442176873, 14.94261726873604)","(3.717644871973605, 7.404862781022177)","(None, None)"
whisper-large-v2_batch16-inf,wav2vec2-base-960h_batch8-inf,"(None, 61.501069928407254)","(None, 55.78586662193573)","(1.275306870715766, 49.52559247755605)","(1.752336448598131, 44.451233483540825)","(2.168903348244544, 37.55141543672877)","(2.3825478370932918, 30.227877686165034)","(2.9421680100524075, 22.745036735969986)","(3.375714840930542, 15.419158702088342)","(3.7155836804598033, 7.976184583619124)","(3.444976076555024, 22.185796515838828)"
whisper-large-v2_batch16-inf,bert-base-cased_batch2-inf,"(None, 87.5037458795325)","(None, 81.04357479877879)","(None, 71.41110295915871)","(None, None)","(None, 55.193270957376434)","(None, 45.482866043613704)","(None, 36.060512503859215)","(None, 24.037867874048157)","(3.700848111025443, 11.304684475416183)","(None, 87.84596871239471)"
vit-base-patch16-224_batch8-inf,whisper-large-v2_batch16-inf,"(23.912347085502056, 3.7423253094240327)","(41.89347714172384, 3.4375724406198938)","(50.559938073242655, 3.015995547816096)","(57.08568602872685, 2.4593763724198507)","(65.27756773994174, 2.2688956465564782)","(69.14419433920214, 1.8624141543475732)","(73.32619372945824, 1.3959981386691485)","(76.86649788245496, 0.9062588501840838)","(78.96222888547773, 0.4709830298927042)","(17.241319426354487, 3.9638034076418442)"
vit-base-patch16-224_batch8-inf,whisper-large-v2_batch2-inf,"(None, None)","(42.323170315803836, 2.721190216806856)","(51.41404150202746, 2.2355653873614476)","(58.15268007239797, 2.200596242630605)","(None, None)","(69.22229504539052, 1.5407133502811803)","(73.81412639405204, 1.2167447250253487)","(None, None)","(79.85714515532247, 0.441000441000441)","(49.94642129464263, 2.9674252565818833)"
vit-base-patch16-224_batch8-inf,bert-base-cased_batch16-inf,"(23.2643301811602, 99.692727893479)","(None, 94.67455621301775)","(49.04803724999586, 79.51257701079001)","(56.25325214113941, 67.97910573719207)","(63.74501992031873, 58.497251680919526)","(68.52877533599349, 47.968130762438655)","(73.44024131244421, 37.15189974076371)","(76.66882896240695, 24.87452255437356)","(79.16812860833785, 12.634108660200841)","(38.74561084877104, 96.51496684363832)"
vit-base-patch16-224_batch8-inf,vit-base-patch16-224_batch8-inf,"(26.75227394328518, 79.89602571995349)","(43.87568555758684, 78.12970333455968)","(53.02163041513526, 74.42808895685975)","(60.02697841726618, 70.1986356943234)","(65.63584727043232, 66.47884117362474)","(69.90640594547129, 60.355518809425384)","(74.47898872565767, 52.975326560232226)","(76.86035381288332, 44.08794941964707)","(79.48340123082257, 26.624116708456807)","(80.82296944572394, 80.92285308483736)"
vit-base-patch16-224_batch8-inf,vit-base-patch16-224_batch2-inf,"(27.072758037225046, 67.11100896345668)","(44.285249104526216, 66.71236006397076)","(53.0472940029254, 64.63036741921205)","(60.6392694063927, 61.363875170747086)","(65.81158779301194, 58.85910098770409)","(70.18093522362341, 52.58418872681433)","(74.42369519118955, 46.104049893423856)","(76.63530211994106, 38.09026871901904)","(79.63315065428922, 24.088434251773634)","(79.60520993447132, 59.99589069241833)"
vit-base-patch16-224_batch8-inf,vit-base-patch16-224_batch16-inf,"(26.669891005821082, 82.40004232878887)","(43.97575354977995, 80.05483207676491)","(52.78773643219186, 76.32116311361594)","(59.963180503199794, 71.8979393976701)","(66.38543516873891, 68.3320657579126)","(70.25676684951969, 63.30451749275087)","(74.41691623559306, 55.00158930106071)","(76.73280540973396, 43.65661530411057)","(79.34719191822316, 27.119532286327235)","(79.16252254682153, 83.24721143223691)"
vit-base-patch16-224_batch8-inf,wav2vec2-base-960h_batch2-inf,"(25.56455048998722, 51.765543004536156)","(42.754934919403496, 47.95254181428689)","(51.25989920806335, 42.05506178192066)","(58.46466700559227, 37.50483309704859)","(65.81154949396547, 32.60138920008963)","(68.94384846716639, 27.30983998873821)","(73.5672133521596, 21.812457836743874)","(77.09307704168165, 15.415176797775128)","(79.38963879848477, 8.029247430502863)","(69.47512759960387, 44.85203452527743)"
vit-base-patch16-224_batch8-inf,wav2vec2-base-960h_batch8-inf,"(24.514811031664966, 60.873885416939046)","(41.97032640949555, 55.76181465424321)","(50.95757062744683, 50.482489428602406)","(57.95901469675016, 44.90394259702183)","(64.92576502601804, 38.458996894204724)","(69.39033378961777, 31.77983454828405)","(73.60739330897395, 24.568105786379896)","(None, None)","(79.63742830786508, 8.859357696566999)","(60.9519977872212, 59.560968121578064)"
vit-base-patch16-224_batch8-inf,bert-base-cased_batch2-inf,"(25.3324889170361, 85.40508920737058)","(42.18326920336326, 77.38174108917451)","(50.71996561358264, 67.44427763021133)","(58.007043712450795, 60.732113144758735)","(64.8851703235721, 51.7363571934798)","(68.53668647229514, 42.64018691588785)","(73.4225621414914, 34.07632162446026)","(76.5070157560555, 23.957991467016736)","(79.5558538222195, 12.347767253044655)","(72.20216606498194, 71.39364303178485)"
vit-base-patch16-224_batch2-inf,whisper-large-v2_batch16-inf,"(21.991482761735437, 3.7653155729200933)","(36.35118846026388, 3.4877053647163634)","(43.71474617244158, 3.093153635836394)","(49.74236821910163, 2.567208722091633)","(56.17711944531989, 2.336343622231208)","(60.403984169823424, 1.9184077215910795)","(62.5493464338977, 1.4273819436184132)","(62.30066844335707, 0.9203638724309933)","(65.60717196414018, 0.4771846107963018)","(11.660452119954769, 3.7903062916590815)"
vit-base-patch16-224_batch2-inf,whisper-large-v2_batch2-inf,"(None, None)","(36.74346434773833, 2.745917688522347)","(44.04147363776748, 2.439251375140208)","(50.97538555816566, 2.230198278565704)","(None, None)","(61.39822116153477, 1.5916174812653356)","(63.28576228848214, 1.2453300124533002)","(65.60803438802203, 0.8851246984501641)","(65.30201034940697, 0.44408054510886913)","(33.55870673927143, 3.0553907697799803)"
vit-base-patch16-224_batch2-inf,bert-base-cased_batch16-inf,"(21.238286205344355, 100.0621104709687)","(35.33999048977651, 94.1498901718961)","(42.50478137571721, 80.87802513589308)","(49.88255391842836, 69.73654750354504)","(56.13785316281696, 60.14263278494374)","(59.76546704407602, 49.52352685527725)","(62.581017976229525, 38.01248098155516)","(62.99421301409197, 25.26391771181088)","(65.81393815520539, 12.78759716239824)","(20.798668885191347, 101.56742537881257)"
vit-base-patch16-224_batch2-inf,bert-base-cased_batch8-inf,"(21.36884484360483, 94.84368656110435)","(35.41644487029348, 86.46727864968908)","(42.83059868358895, 78.3156765455277)","(50.3680306833244, 69.95268611127747)","(56.79012345679013, 58.061790072825794)","(60.558284316698, 49.766718506998444)","(62.740193985237596, 37.55023308149815)","(63.65507306030047, 25.18707006232075)","(67.31631655258455, 12.72744803647433)","(31.99121809699298, 96.2425840474621)"
vit-base-patch16-224_batch2-inf,vit-base-patch16-224_batch8-inf,"(24.087363494539783, 79.42066433209806)","(37.92606817090734, 76.75625944667148)","(45.937726285300506, 74.64928258716007)","(52.95036588373941, 70.2450759284318)","(58.75561257216164, 66.86895288257858)","(60.9652033753674, 60.333694922258374)","(63.95103419164204, 53.54605052033192)","(66.03856963569194, 44.608245650887014)","(66.28669324284256, 27.132503252183607)","(61.59628967231502, 77.98364212986147)"
vit-base-patch16-224_batch2-inf,vit-base-patch16-224_batch2-inf,"(24.220405691795335, 67.97811663368643)","(38.281582305401955, 65.62535116305203)","(46.09868533378863, 63.88797724537797)","(53.28146143437077, 61.396131202691336)","(58.745387453874535, 58.493589743589745)","(57.74162819667326, 52.912929238017576)","(64.49717182105341, 45.614309146293834)","(64.35338303716577, 38.32775480737678)","(67.27562708423952, 24.157187176835574)","(60.17783423308987, 60.13179571663921)"
vit-base-patch16-224_batch2-inf,vit-base-patch16-224_batch16-inf,"(23.903722955188798, 81.86150827025511)","(37.96076431496916, 79.67937238850516)","(45.55203141519409, 77.11988907413215)","(52.92146626975566, 71.88577055637616)","(58.4147695344088, 68.71093462754614)","(61.86893047784423, 64.31983699767336)","(64.14155377384573, 55.14376091780369)","(64.66802137697051, 43.97093701765614)","(64.82660085725419, 27.345698306189355)","(57.69230769230769, 82.52667279022116)"
vit-base-patch16-224_batch2-inf,wav2vec2-base-960h_batch2-inf,"(22.917513206013815, 51.853171774768356)","(36.807918342097125, 48.242705570291776)","(44.11764705882353, 42.06418039895924)","(51.172707889125796, 37.870900572618424)","(57.45025330338957, 32.69662921348314)","(60.33090321735714, 27.814949340470275)","(63.30707528506169, 21.93494893151924)","(62.60429835651075, 15.580660705680785)","(66.6969632164243, 8.11296820329816)","(48.72141890448038, 46.0953587834627)"
vit-base-patch16-224_batch2-inf,wav2vec2-base-960h_batch16-inf,"(22.12140625204283, 63.31678792411777)","(36.102422076878376, 60.041007389067275)","(43.58748491076963, 52.87904599659284)","(50.48506752900894, 46.19047619047619)","(56.2989703408951, 39.82823219448769)","(60.40068316751159, 32.797740224427834)","(None, None)","(None, None)","(64.37300486892593, 8.952729024124205)","(25.613804039616735, 65.12890094979647)"
vit-base-patch16-224_batch2-inf,bert-base-cased_batch2-inf,"(22.559419900631127, 85.59284772094387)","(36.53286794648051, 78.05399625768511)","(43.87069689336692, 68.95737395206046)","(50.86336336336336, 61.86440677966102)","(56.16980066177064, 52.66955266955267)","(60.65243096612645, 43.62115327158649)","(62.677762561887704, 34.83239890254086)","(64.6249166699345, 24.282744282744282)","(65.66065215632332, 12.48663673294847)","(52.875381312846, 75.46194598785372)"
vit-base-patch16-224_batch16-inf,whisper-large-v2_batch16-inf,"(24.316829338096696, 3.5838838640165585)","(40.20412075921175, 3.113362052656898)","(52.49813571961223, 3.0094864245992805)","(61.41154332641705, 2.501503307276007)","(67.26956284339488, 2.2616972152853037)","(71.15834464435267, 1.8339159837239956)","(74.95912081225994, 1.3676512489315225)","(79.17674183208683, 0.9015303477653317)","(82.77136258660508, 0.4664791031939241)","(25.513651201259115, 3.8681796890346174)"
vit-base-patch16-224_batch16-inf,whisper-large-v2_batch2-inf,"(25.166574183400577, 2.6456830362622226)","(41.03360132279372, 2.718241643275154)","(53.42613522406344, 2.2162207985661175)","(62.14062342378695, 2.2087405093181243)","(67.59296089538728, 1.8457266527828822)","(71.89542483660131, 1.5368532037134661)","(76.20638197521127, 1.1949691797532387)","(79.0808139161692, 0.8701860859476104)","(82.85764726652151, 0.43707763171166325)","(64.87112655661744, 2.7031541860924233)"
vit-base-patch16-224_batch16-inf,bert-base-cased_batch16-inf,"(23.50691448427042, 99.50587834384052)","(None, None)","(50.890757439897136, 79.4031169802342)","(60.37034887095838, 68.51544970596431)","(65.84685691821969, 58.424099941225755)","(70.16008750124293, 47.388653906622444)","(74.8185710381684, 36.3659007410175)","(78.84610769341536, 24.605821219283193)","(82.30823833980541, 12.517001964671474)","(52.61810519682559, 92.6984126984127)"
vit-base-patch16-224_batch16-inf,vit-base-patch16-224_batch8-inf,"(27.116601385959626, 79.91515856453765)","(None, None)","(55.20010036381884, 74.29080269685791)","(63.3203314067705, 70.13330130899483)","(68.10621863900322, 67.12065051863345)","(71.79334622440379, 60.17671758674875)","(76.3815557902147, 53.13679996360493)","(79.28898464853218, 43.84878176971881)","(82.80275862068966, 26.749112561548152)","(83.04498269896193, 81.64121203648692)"
vit-base-patch16-224_batch16-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(43.70390603660202, 66.55270655270655)","(55.30533151775426, 61.99575371549894)","(63.045793397231094, 62.958171625700736)","(69.05610808782136, 58.65809562073122)","(71.97671341624769, 53.39672670750663)","(75.5608028335301, 45.82908263360276)","(80.17871158606533, 38.043124226434756)","(81.38801261829653, 23.95504327494975)","(81.52278407998462, 58.77025259132535)"
vit-base-patch16-224_batch16-inf,vit-base-patch16-224_batch16-inf,"(27.053069832554588, 82.80311220601527)","(43.20820955981637, 79.65763584593613)","(54.758924468809916, 76.33737459560146)","(62.74981217129978, 72.50830306980787)","(67.62392588238588, 67.73861478012498)","(72.39152450973944, 63.60703053736505)","(76.01163535080133, 54.54694049106257)","(78.56927202656863, 43.41684633112779)","(82.54329838196375, 27.05136701160558)","(80.02237467713012, 79.89192701653585)"
vit-base-patch16-224_batch16-inf,wav2vec2-base-960h_batch2-inf,"(26.246719160104988, 51.79318323395924)","(41.950707918196116, 47.893350888742596)","(53.312177707259025, 41.90668202764977)","(62.304429455531604, 37.67234125186096)","(67.55677279470501, 32.31538034425319)","(71.18437690254297, 27.10885462760259)","(75.15044767356524, 21.492669596366188)","(None, None)","(82.81992255592075, 7.954840561485997)","(78.28667682682281, 43.08876878655512)"
vit-base-patch16-224_batch16-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(40.74870805825483, 55.498605382983285)","(52.75407292474786, 50.12272316238212)","(60.91762977851649, 45.06649631221325)","(67.27088309393712, 38.35760891056482)","(None, None)","(75.39326182812516, 24.06052337839514)","(79.26843980472425, 16.858839272121216)","(82.83814790845443, 8.774755168661589)","(65.36541080344985, 56.13019891500904)"
vit-base-patch16-224_batch16-inf,bert-base-cased_batch2-inf,"(27.793862188766646, 85.2803738317757)","(41.71680705976735, 76.55000655393893)","(52.66924287963361, 68.00978222895074)","(62.083181763065355, 61.06870229007633)","(67.12035051738603, 51.50820250485095)","(70.54888246921088, 42.371036784444605)","(75.31818445981287, 33.513141283140136)","(78.04878048780488, 23.586429725363487)","(82.54203148764746, 12.241390152388538)","(79.56139232436567, 68.61708377393961)"
bert-base-cased_batch2-inf,whisper-large-v2_batch2-inf,"(11.068019226220494, 2.9266526535989783)","(22.140070668491248, 2.6629452540550433)","(31.17309269893355, 2.315302879011501)","(39.02218255190491, 2.0126708349471585)","(47.51045961803483, 1.7478632221948596)","(57.638450245592175, 1.302365964836119)","(64.27748936964059, 1.0672820364895075)","(73.91188567032577, 0.7704295144543083)","(None, None)","(35.57054414316836, 2.6782879205533288)"
bert-base-cased_batch2-inf,wav2vec2-base-960h_batch8-inf,"(10.937539559966579, 60.57925004553852)","(21.871094447420102, 54.81903595733158)","(31.086652070142215, 48.64390488528564)","(39.292661361626884, 43.54250444215842)","(48.110068643026295, 36.75402589201136)","(57.38010710632409, 29.5577760566778)","(64.58716264172233, 22.1032243363336)","(74.16291854072963, 15.18640529697642)","(None, None)","(32.14588256275358, 54.961399532544796)"
bert-base-cased_batch16-inf,whisper-large-v2_batch8-inf,"(10.843141417791358, 3.4127691513815264)","(21.5063959718179, 2.8973097831498036)","(32.87667612575857, 2.654066932545614)","(43.5140003847701, 2.213203139981955)","(None, None)","(64.7276132993392, 1.4820228596950689)","(76.32467642028678, 1.1264174358940775)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch8-inf,whisper-large-v2_batch8-inf,"(None, None)","(21.511386874234315, 2.8511382508119865)","(32.485004611866415, 2.678155431950348)","(44.635346756152124, 2.259372765843448)","(52.6818861129154, 1.8862548998418296)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch8-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(32.39767528131569, 72.98631506592514)","(44.23414322930512, 65.05876455188547)","(52.238487473859415, 52.06847360912982)","(65.09310536408768, 43.94198754726209)","(72.97605473204105, 32.0197381947776)","(82.65551364619951, 20.89837983878904)","(None, None)","(57.621744054360136, 55.580670489423966)"
whisper-large-v2_batch16-inf,whisper-large-v2_batch16-inf,"(0.4073872895165671, 3.7082481254260395)","(0.752162467092892, 3.3237396091255413)","(1.2203897951535934, 2.8379244948357965)","(1.6932043893067632, 2.27911517522435)","(2.131123279561936, 2.1066491112574064)","(2.2753626359200996, 1.6962729114639779)","(2.9870251096798284, 1.221001221001221)","(None, None)","(None, None)","(2.389257357954705, 2.1413381078209435)"
whisper-large-v2_batch16-inf,bert-base-cased_batch16-inf,"(None, 100.01070320025687)","(None, 92.8088994835121)","(1.1891932067338067, 78.16630416596955)","(1.6744458630721895, 66.53754130112796)","(2.0736132711249353, 55.550931595781364)","(2.2735884804850324, 43.89162376460862)","(2.854441332310492, 33.23090929782633)","(3.327766047962689, 21.63954775568432)","(None, None)","(3.108606955508063, 43.00639756984397)"
vit-base-patch16-224_batch8-inf,bert-base-cased_batch8-inf,"(24.313997915943034, 94.58255729208842)","(40.70427175226033, 85.49886538320767)","(49.45825366475462, 76.69074195666448)","(56.661430815364845, 68.32007487131493)","(64.2729243238149, 56.54668248166348)","(68.94218330182107, 48.462719389236966)","(73.66125514901866, 36.70243687840747)","(76.96046662346079, 24.727164950090504)","(None, None)","(52.56636503585777, 90.29066171923314)"
