HPworkload,ground truth,random,prediction,_Threads,_Compute (SM) Throughput,_DRAM Throughput,_Memory Throughput,_Registers,_Static Shared Memory,exclusive_throughput,sm%,mem%,memcap,ground truth value
whisper-large-v2_batch8-inf,1.0,0.3944865512589879,1.0,0.19348979610932696,1.0,1.0,1.0,0.19348979610932696,0.1725103312335565,1.0,0.19348979610932696,1.0,0.332093826792814,25.905924810035895
vit-base-patch16-224_batch8-inf,1.0,0.7033786466669112,1.0,0.8629584963519126,1.0,0.8629584963519126,0.8629584963519126,0.8629584963519126,0.8629584963519126,0.8362539172648639,0.49460631117065734,0.8629584963519126,0.887786817923133,161.7458225305613
albert-base-v2_batch2-train,1.0,0.48208283398625035,1.0,0.9190952875008682,0.9190952875008682,0.9190952875008682,0.9190952875008682,0.9190952875008682,0.08641928866686825,0.6941997600206968,0.2429041168635533,1.0,0.9401992213113318,99.55182274105027
bert-base-cased_batch8-inf,1.0,0.6644423449557055,0.7466199559173542,0.8492484265236528,0.7466199559173542,0.8492484265236528,0.8492484265236528,0.8492484265236528,0.8492484265236528,0.7466199559173542,0.425570367026222,0.8492484265236528,0.7497007093472036,150.99680863628137
wav2vec2-base-960h_batch8-inf,1.0,0.6717023482303558,0.9902907401573539,0.7661181000747064,0.9902907401573539,0.7661181000747064,0.7661181000747064,0.7661181000747064,0.21474764749201114,0.7896620849932613,0.4332363774853572,0.7661181000747064,0.7068441768316699,120.63426590505317
bert-base-cased_batch8-train,1.0,0.5249633808446474,0.9530805068856177,0.6860490726281833,0.9530805068856177,0.6860490726281833,0.6860490726281833,0.6860490726281833,0.15353506388296892,1.0,0.2870911580700693,0.6860490726281833,0.8819766686189561,87.77058230585791
bert-base-cased_batch16-inf,1.0,0.6805407897874957,1.0,0.9307997442515209,0.9307997442515209,0.9307997442515209,0.7147995820164955,0.9307997442515209,0.31734179426592996,0.6592250729665194,0.6182396137378569,0.7147995820164955,0.7517407404743053,145.3165178952383
vit_h_14_batch8-train,1.0,0.4350408638013152,1.0,0.8177332487912197,0.11657620876696088,0.8177332487912197,0.8177332487912197,0.8177332487912197,0.09155532466317584,1.0,0.31952512886369994,0.8177332487912197,1.0,67.25758135439466
vit-base-patch16-224_batch16-inf,1.0,0.6934205087185839,0.9087149576753218,0.5040599322935939,0.9087149576753218,0.9442358002821596,0.7450673014016352,0.5040599322935939,0.18373485410065435,0.7744047310906996,0.5040599322935939,0.7450673014016352,0.9442358002821596,159.91430169366595
whisper-large-v2_batch16-inf,1.0,0.3269580459288338,0.6371425351187133,0.6371425351187133,1.0,0.6371425351187133,0.23669581488622096,0.6371425351187133,0.09691074989343255,1.0,0.3164147431222791,0.23669581488622096,1.0,46.115004525352035
wav2vec2-base-960h_batch16-inf,1.0,0.7521506524858889,0.7735589159373564,0.6769869359071918,0.7735589159373564,0.6769869359071918,0.6769869359071918,1.0,1.0,0.7735589159373564,0.7735589159373564,1.0,0.6769869359071918,123.8383918006404
albert-base-v2_batch16-train,1.0,0.5896170406796556,0.9353966800994905,0.6894679254398438,0.9353966800994905,0.6894679254398438,0.6894679254398438,0.6894679254398438,0.19131773870767432,1.0,0.45608041232739366,0.6894679254398438,0.8425494915750965,76.26824051724324
wav2vec2-base-960h_batch2-inf,1.0,0.6109379496049723,0.8717991927662279,0.7782071968695128,0.9362292935767959,0.7782071968695128,0.7782071968695128,0.7782071968695128,0.09161150644459877,0.8717991927662279,0.4163144099722503,0.7782071968695128,0.7058265126335805,119.14691721842664
albert-base-v2_batch8-train,1.0,0.4803651914901891,0.8648474839143732,0.8648474839143732,0.8648474839143732,0.8648474839143732,0.8648474839143732,0.8648474839143732,0.23232345843721827,1.0,0.2778883294133905,1.0,0.3599723746445445,92.50244247345861
vit-base-patch16-224_batch2-inf,1.0,0.6682127841250929,1.0,0.8619407417410206,1.0,0.8619407417410206,0.8619407417410206,0.8619407417410206,0.8619407417410206,0.9187123140753355,0.4534389767182208,0.8619407417410206,0.9194540049108875,139.57993180217647
bert-base-cased_batch16-train,1.0,0.696142947971193,1.0,0.5709264811268712,1.0,1.0,0.8689615574588939,0.5709264811268712,0.2799815186891671,1.0,0.5709264811268712,0.8689615574588939,1.0,50.153113530896476
bert-base-cased_batch2-inf,1.0,0.6622868918982198,1.0,0.8937400618301844,1.0,0.8937400618301844,0.8937400618301844,0.8937400618301844,0.8937400618301844,0.5838399737438961,0.6462781442162702,0.8937400618301844,0.726479381278119,143.5958090967668
bert-base-cased_batch2-train,1.0,0.43486241783000834,0.9827826973083751,0.19633391028838287,1.0,0.6964830732245132,0.4980607364592595,0.19633391028838287,0.17124130562754725,1.0,0.19633391028838287,0.4980607364592595,0.6964830732245132,99.59142512302661
vit_h_14_batch2-train,1.0,0.4202636205768232,0.968078505465862,0.6819940662041939,0.968078505465862,0.6819940662041939,0.6819940662041939,0.6819940662041939,0.05401270571579814,0.968078505465862,0.08230815809032595,0.6819940662041939,1.0,92.80283302029225
whisper-large-v2_batch2-inf,1.0,0.25180944012063416,1.0,0.06543201161915332,1.0,0.04434000918589089,0.04434000918589089,0.06543201161915332,0.048012083764117065,1.0,0.06543201161915332,0.04434000918589089,1.0,84.91698260098705
