HPworkload,ground truth,random,prediction,_Threads,_Compute (SM) Throughput,_DRAM Throughput,_Memory Throughput,_Registers,_Static Shared Memory,exclusive_throughput,sm%,mem%,memcap,ground truth value
whisper-large-v2_batch8-inf,1.0,0.36045544717293926,0.9593278425509489,0.07902106275912374,0.9593278425509489,1.0,0.2400614301260157,0.07902106275912374,0.07045306773335827,0.9593278425509489,0.07902106275912374,0.2400614301260157,1.0,63.432861246081565
vit-base-patch16-224_batch8-inf,1.0,0.6690306561305618,1.0,0.8629584963519126,1.0,0.8629584963519126,0.8629584963519126,0.8629584963519126,0.8629584963519126,0.6462670375646704,0.44087584173166394,0.8629584963519126,0.887786817923133,161.7458225305613
albert-base-v2_batch2-train,1.0,0.48919277112411497,0.9190952875008682,0.7116454961154355,0.9190952875008682,0.7116454961154355,0.7116454961154355,0.7116454961154355,0.15444753534793698,0.6941997600206968,0.2429041168635533,0.7116454961154355,0.6936939157338539,99.55182274105027
bert-base-cased_batch8-inf,1.0,0.6589797834094616,0.7196597669367438,0.8492484265236528,0.9460930204107993,0.8492484265236528,0.8492484265236528,0.8492484265236528,0.4200940524437016,0.607258982962451,0.554254842543541,0.8492484265236528,0.7196597669367438,150.99680863628137
wav2vec2-base-960h_batch8-inf,1.0,0.597838490863622,0.7661181000747064,0.7661181000747064,0.9902907401573539,0.7661181000747064,0.7661181000747064,0.7661181000747064,0.21474764749201114,0.8170276933133359,0.4556389969952503,0.7661181000747064,0.7068441768316699,120.63426590505317
bert-base-cased_batch8-train,1.0,0.48593347908855095,0.6367572013849245,0.6367572013849245,0.8846027208142897,0.6367572013849245,0.6367572013849245,0.6367572013849245,0.11278635473234923,0.9281510999578694,0.26646397415091333,0.6367572013849245,0.8186076151158612,94.56497148992443
bert-base-cased_batch16-inf,1.0,0.6775830881178257,1.0,0.9046693157134943,1.0,0.9046693157134943,0.9046693157134943,0.9046693157134943,0.47366034913039673,0.7082351247277348,0.6642026037888511,0.9046693157134943,0.8076288644436603,135.26057769240936
vit_h_14_batch8-train,1.0,0.3827304479797287,1.0,0.13866097153499876,0.11161524205369235,0.9574444325669773,0.11161524205369235,0.13866097153499876,0.08765913587061978,0.9574444325669773,0.13866097153499876,1.0,0.9574444325669773,70.24698151314354
vit-base-patch16-224_batch16-inf,1.0,0.6219956718932677,0.9266117822417036,0.8773013744577847,0.9266117822417036,0.8773013744577847,0.8773013744577847,0.8773013744577847,0.371655231921101,0.7744047310906996,0.5040599322935939,0.8773013744577847,0.9266117822417036,159.91430169366595
whisper-large-v2_batch16-inf,1.0,0.30689175880878156,0.3350483984690859,0.3350483984690859,1.0,0.3350483984690859,0.3350483984690859,0.3350483984690859,0.09691074989343255,1.0,0.11512781327859814,0.3350483984690859,0.3350483984690859,46.115004525352035
wav2vec2-base-960h_batch16-inf,1.0,0.7198862300014703,0.6769869359071918,0.8440919818594271,0.8440919818594271,0.8440919818594271,0.611645375334985,0.8440919818594271,0.8440919818594271,0.7735589159373564,0.5543157707364174,0.611645375334985,0.6769869359071918,123.8383918006404
albert-base-v2_batch16-train,1.0,0.5636640160123518,0.9353966800994905,0.6894679254398438,0.9353966800994905,0.6894679254398438,0.6894679254398438,0.6894679254398438,0.19131773870767432,1.0,0.37005402136749815,0.6894679254398438,0.6121217939728244,76.26824051724324
wav2vec2-base-960h_batch2-inf,1.0,0.598507564509167,0.7058265126335805,0.7782071968695128,0.9362292935767959,0.7782071968695128,0.7782071968695128,0.7782071968695128,0.12780677623243122,0.6357292442147153,0.35087164938969445,0.7782071968695128,0.7058265126335805,119.14691721842664
