w1_Threads,w1_Compute (SM) Throughput,w1_DRAM Throughput,w1_Memory Throughput,w1_Registers,w1_Static Shared Memory,w1_PCIe read bandwidth,w1_PCIe write bandwidth,w1_Short_Kernel,w1_avg_Thread,w1_Long_Kernel,w1_ave_Kernel_Length,w1_long/short_Ratio,w2_Threads,w2_Compute (SM) Throughput,w2_DRAM Throughput,w2_Memory Throughput,w2_Registers,w2_Static Shared Memory,w2_PCIe read bandwidth,w2_PCIe write bandwidth,w2_Short_Kernel,w2_avg_Thread,w2_Long_Kernel,w2_ave_Kernel_Length,w2_long/short_Ratio,workload1,workload2,idx1,idx2
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,6.776826725588635,37.04696148512787,23.69166666666666,528674.1621621621,431.9685869565215,150.5885472972972,0.4509803921568627,albert-base-v2_batch4-train,wav2vec2-base-960h_batch4-inf,0,10
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,2011555.2744192549,48.32407816574221,50.96574818117043,78.11175775979989,42373993.86889671,8963.297179442388,6.812170675827464,37.6324821150257,78.95995833333332,1943566.3954154728,350.9161467889912,163.89756446991422,0.4541666666666666,albert-base-v2_batch4-train,albert-base-v2_batch8-train,0,11
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,11591573.55669206,29.18332008231777,58.632473452760095,67.5808277077139,198198381.70553783,1529.2248322788505,10.825834718820031,44.14279463844081,18.427370801033543,3113255.480220068,496.6181692094317,108.75369138066591,0.2328811369509044,albert-base-v2_batch4-train,whisper-large-v2_batch16-inf,0,12
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,249993.4088812463,38.64504458003054,51.44156031649653,77.65457401596062,10046342.96198479,5095.246332708615,6.848840719888843,37.81770811999464,24.235104895104893,507825.9621621622,352.1292926045016,162.03928378378367,0.7249417249417249,albert-base-v2_batch4-train,vit_h_14_batch4-train,0,13
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,35961.4603913098,67.45085472767737,10.815099777889127,40.24518066467102,3779001.50924272,2914.346235876293,16.633334067861327,94.01533167994236,38.99199475065616,61662.94039735099,221.63180555555556,68.02083885209711,0.1889763779527559,albert-base-v2_batch4-train,vit-base-patch16-224_batch2-inf,0,14
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,210588.1095979778,73.11711703442735,15.196149452714376,63.87781954030234,14134984.63908432,13218.430422937075,8.184533875923885,49.532910362287154,61.117920000000005,235870.8074534161,387.3094444444444,134.05515527950303,0.288,albert-base-v2_batch4-train,bert-base-cased_batch2-inf,0,15
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,682756.7824714864,62.780644321909016,21.0702801326792,64.2385060757653,27973292.570635416,74003.0752817931,9.910998486903791,57.24124716144934,29.69304225352114,677125.4468085107,521.1402941176472,108.69638297872348,0.1915492957746478,albert-base-v2_batch4-train,wav2vec2-base-960h_batch8-inf,0,16
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,202877.87458589143,62.17029968038945,32.46693180388916,62.11071459021719,14356643.992701104,9647.151369615414,5.146158686983504,29.941521960340385,41.274375,285612.8275862069,386.83875,220.01456896551724,1.0714285714285714,albert-base-v2_batch4-train,bert-base-cased_batch4-train,0,17
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,190287.54368530755,50.355027213149135,39.03476297296079,70.42541520673052,11074376.322716216,8536.651206481605,7.601395971866045,45.94715083457058,61.65347826086955,210461.93103448275,329.7787323943663,143.709051724138,0.4409937888198758,albert-base-v2_batch4-train,bert-base-cased_batch2-train,0,18
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,183316.88839231597,44.95736442315827,46.30171509953436,72.30406066464882,9279376.251384592,6320.710134302391,6.105285906720775,36.68375615566179,39.54471830985917,282891.7351351351,377.158566878981,182.8024864864865,0.7370892018779343,albert-base-v2_batch4-train,vit_h_14_batch2-train,0,19
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,1691379.0692694078,15.650645216259049,84.56479567654743,84.99004188310414,34529068.77101502,180.8677358253554,8.671013040204995,41.012348663774645,59.23940936863544,1702780.0648648648,264.2816465863454,128.23335135135142,0.5071283095723014,albert-base-v2_batch4-train,vit_h_14_batch16-train,0,20
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,1066232.9252346018,68.6390471716567,22.72952780032832,73.44034485927287,36176165.92356199,17844.070755387038,7.810020991419311,42.83362266593558,35.77013966480449,1342018.5721040189,713.7641538461538,139.9536170212766,0.1815642458100558,albert-base-v2_batch4-train,wav2vec2-base-960h_batch16-inf,0,21
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,553926.9706004667,74.0149281116255,18.64197522737946,74.43681006035408,26708054.827996448,13100.163016507257,3.538265507081227,17.83648900668558,68.8477289377289,887078.7368421053,683.3094535519128,315.44092105263127,0.6703296703296703,albert-base-v2_batch4-train,vit-base-patch16-224_batch32-inf,0,22
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,5661591.512012222,33.63998724849095,55.31684738960696,64.7932709326375,117732415.08983348,1056.3817410779272,11.747958573804285,54.63636430911887,34.92977891156479,1702684.6199599656,386.6198204667865,90.94675150128678,0.1894557823129251,albert-base-v2_batch4-train,whisper-large-v2_batch8-inf,0,23
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,692527.7301330821,62.5482786063805,33.25333145673535,80.83888015236029,27323770.3166314,16724.462236768497,4.1792392742926765,20.82503205054419,70.65675862068964,790413.8712446352,589.4399999999997,266.5920600858368,0.6068965517241379,albert-base-v2_batch4-train,bert-base-cased_batch16-train,0,24
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,217622.4712334954,78.80351912036174,17.214351437392803,56.13650827764744,17040137.037258748,12597.245845869153,4.734638136802537,27.20596970559341,29.14987179487179,345265.2839506173,438.9463095238093,241.63691358024687,1.0769230769230769,albert-base-v2_batch4-train,bert-base-cased_batch4-inf,0,25
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,282529.3614028022,53.30323833870383,33.27643892259864,72.11510146261294,13680331.758935943,5646.101384772973,5.262102626088674,28.706094690685045,55.56986013986014,429556.5517241379,442.0544943820222,203.8333620689655,0.6223776223776224,albert-base-v2_batch4-train,bert-base-cased_batch8-train,0,26
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,496067.9989140645,33.65768151737584,59.00252471417957,78.60977177747729,16690912.72524413,3652.032077044045,7.184968009820481,37.13651726722484,40.94034782608698,920609.0810810812,348.57717857142893,157.34347297297316,0.6086956521739131,albert-base-v2_batch4-train,vit_h_14_batch8-train,0,27
685983.1568651632,64.48368487776888,37.28726363229031,63.330108912994525,22368539.615330108,10949.755000511814,7.674053128347968,45.8404985272155,68.89177536231875,1001165.8452722064,431.4005479452054,144.7173925501433,0.2644927536231884,43584.56765253923,74.43039606848205,9.029113755049243,51.454481563888095,3079392.3336836253,2025.5182020959264,10.716660525734016,63.15894909548707,58.70132812500001,111679.15789473684,359.7791666666667,106.23993421052631,0.1875,albert-base-v2_batch4-train,vit-base-patch16-224_batch4-inf,0,28
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,bert-base-cased_batch8-inf,bert-base-cased_batch8-inf,1,1
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,433609.84467992425,57.0700600941506,17.092804399867166,53.26075574181553,16058013.73841052,15230.693561487396,8.61241068595606,50.26963320036693,49.73134715025908,355292.44444444444,386.4577966101695,128.5680952380952,0.3056994818652849,bert-base-cased_batch8-inf,wav2vec2-base-960h_batch2-inf,1,2
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,109686.3558871527,80.57405153349794,12.838127168904558,56.01186382090581,8835599.308909625,6234.131132549218,5.984033920877607,35.283317048542585,91.82514450867052,229053.0331125828,507.5590654205606,190.0227814569538,0.3092485549132948,bert-base-cased_batch8-inf,vit-base-patch16-224_batch8-inf,1,3
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,270226.21847462544,71.58411662529359,16.757964890563972,71.13546341295469,13244786.852812832,6611.217845498419,6.340558864222144,33.56571535204275,35.20274074074077,444314.27814569534,365.4948087431694,168.6319867549669,0.6777777777777778,bert-base-cased_batch8-inf,vit-base-patch16-224_batch16-inf,1,4
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,411285.4853574395,58.4276542042436,34.26425178992512,68.37910891218571,15451966.342910131,11099.815030370692,13.858839457826116,81.54363580691262,53.20293209876545,540528.3209169054,442.43680000000006,81.08501432664748,0.0771604938271604,bert-base-cased_batch8-inf,albert-base-v2_batch2-train,1,5
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,19.453111171677783,87.47314733819252,30.773706482593035,838256.9556106975,290.2074237288136,51.874601599117376,0.0885354141656662,bert-base-cased_batch8-inf,whisper-large-v2_batch4-inf,1,6
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,7.800874923826927,40.96898586755094,30.858714765100608,452309.1958465532,730.4021149897334,129.1216613787137,0.1634228187919463,bert-base-cased_batch8-inf,whisper-large-v2_batch2-inf,1,7
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,3.563917391615611,19.44470847529515,67.69200000000001,3943048.137142857,493.8180975609756,317.28014285714295,1.4137931034482758,bert-base-cased_batch8-inf,albert-base-v2_batch16-train,1,8
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,3.6494946761174094,16.83328335893147,48.92019607843135,1092430.4197530863,735.2546666666666,303.11814814814807,0.5882352941176471,bert-base-cased_batch8-inf,bert-base-cased_batch16-inf,1,9
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,6.776826725588635,37.04696148512787,23.69166666666666,528674.1621621621,431.9685869565215,150.5885472972972,0.4509803921568627,bert-base-cased_batch8-inf,wav2vec2-base-960h_batch4-inf,1,10
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,2011555.2744192549,48.32407816574221,50.96574818117043,78.11175775979989,42373993.86889671,8963.297179442388,6.812170675827464,37.6324821150257,78.95995833333332,1943566.3954154728,350.9161467889912,163.89756446991422,0.4541666666666666,bert-base-cased_batch8-inf,albert-base-v2_batch8-train,1,11
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,11591573.55669206,29.18332008231777,58.632473452760095,67.5808277077139,198198381.70553783,1529.2248322788505,10.825834718820031,44.14279463844081,18.427370801033543,3113255.480220068,496.6181692094317,108.75369138066591,0.2328811369509044,bert-base-cased_batch8-inf,whisper-large-v2_batch16-inf,1,12
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,249993.4088812463,38.64504458003054,51.44156031649653,77.65457401596062,10046342.96198479,5095.246332708615,6.848840719888843,37.81770811999464,24.235104895104893,507825.9621621622,352.1292926045016,162.03928378378367,0.7249417249417249,bert-base-cased_batch8-inf,vit_h_14_batch4-train,1,13
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,35961.4603913098,67.45085472767737,10.815099777889127,40.24518066467102,3779001.50924272,2914.346235876293,16.633334067861327,94.01533167994236,38.99199475065616,61662.94039735099,221.63180555555556,68.02083885209711,0.1889763779527559,bert-base-cased_batch8-inf,vit-base-patch16-224_batch2-inf,1,14
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,210588.1095979778,73.11711703442735,15.196149452714376,63.87781954030234,14134984.63908432,13218.430422937075,8.184533875923885,49.532910362287154,61.117920000000005,235870.8074534161,387.3094444444444,134.05515527950303,0.288,bert-base-cased_batch8-inf,bert-base-cased_batch2-inf,1,15
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,682756.7824714864,62.780644321909016,21.0702801326792,64.2385060757653,27973292.570635416,74003.0752817931,9.910998486903791,57.24124716144934,29.69304225352114,677125.4468085107,521.1402941176472,108.69638297872348,0.1915492957746478,bert-base-cased_batch8-inf,wav2vec2-base-960h_batch8-inf,1,16
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,202877.87458589143,62.17029968038945,32.46693180388916,62.11071459021719,14356643.992701104,9647.151369615414,5.146158686983504,29.941521960340385,41.274375,285612.8275862069,386.83875,220.01456896551724,1.0714285714285714,bert-base-cased_batch8-inf,bert-base-cased_batch4-train,1,17
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,190287.54368530755,50.355027213149135,39.03476297296079,70.42541520673052,11074376.322716216,8536.651206481605,7.601395971866045,45.94715083457058,61.65347826086955,210461.93103448275,329.7787323943663,143.709051724138,0.4409937888198758,bert-base-cased_batch8-inf,bert-base-cased_batch2-train,1,18
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,183316.88839231597,44.95736442315827,46.30171509953436,72.30406066464882,9279376.251384592,6320.710134302391,6.105285906720775,36.68375615566179,39.54471830985917,282891.7351351351,377.158566878981,182.8024864864865,0.7370892018779343,bert-base-cased_batch8-inf,vit_h_14_batch2-train,1,19
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,1691379.0692694078,15.650645216259049,84.56479567654743,84.99004188310414,34529068.77101502,180.8677358253554,8.671013040204995,41.012348663774645,59.23940936863544,1702780.0648648648,264.2816465863454,128.23335135135142,0.5071283095723014,bert-base-cased_batch8-inf,vit_h_14_batch16-train,1,20
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,1066232.9252346018,68.6390471716567,22.72952780032832,73.44034485927287,36176165.92356199,17844.070755387038,7.810020991419311,42.83362266593558,35.77013966480449,1342018.5721040189,713.7641538461538,139.9536170212766,0.1815642458100558,bert-base-cased_batch8-inf,wav2vec2-base-960h_batch16-inf,1,21
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,553926.9706004667,74.0149281116255,18.64197522737946,74.43681006035408,26708054.827996448,13100.163016507257,3.538265507081227,17.83648900668558,68.8477289377289,887078.7368421053,683.3094535519128,315.44092105263127,0.6703296703296703,bert-base-cased_batch8-inf,vit-base-patch16-224_batch32-inf,1,22
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,5661591.512012222,33.63998724849095,55.31684738960696,64.7932709326375,117732415.08983348,1056.3817410779272,11.747958573804285,54.63636430911887,34.92977891156479,1702684.6199599656,386.6198204667865,90.94675150128678,0.1894557823129251,bert-base-cased_batch8-inf,whisper-large-v2_batch8-inf,1,23
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,692527.7301330821,62.5482786063805,33.25333145673535,80.83888015236029,27323770.3166314,16724.462236768497,4.1792392742926765,20.82503205054419,70.65675862068964,790413.8712446352,589.4399999999997,266.5920600858368,0.6068965517241379,bert-base-cased_batch8-inf,bert-base-cased_batch16-train,1,24
321403.49372387805,68.94063933472631,16.380971505511898,69.15212811160453,16463690.915910697,7439.555750717122,4.970990415291147,24.972133812000106,41.29881188118812,561325.5155279504,531.3158333333334,223.9138509316772,0.594059405940594,217622.4712334954,78.80351912036174,17.214351437392803,56.13650827764744,17040137.037258748,12597.245845869153,4.734638136802537,27.20596970559341,29.14987179487179,345265.2839506173,438.9463095238093,241.63691358024687,1.0769230769230769,bert-base-cased_batch8-inf,bert-base-cased_batch4-inf,1,25
